ï»¿id_action,action,id_projet,projet,nom_beneficiaire_projet,type_beneficiaire_projet,volet_thematique,categorie,region_administrative,municipalite,statut,type_financement,montant_engagement,date_engagement,date_fin,source_financement,budget_global 
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32644,"Organisation et exploitation de services de transport collectif","2022 MRC de L'Islet","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"TE-TerminÃ©","Subvention",180555,2023-02-10 00:00:00,2023-08-23 00:00:00,"PMO - FECC et hors FECC",180555
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32645,"Organisation et exploitation de services de transport collectif","2022 MRC de LotbiniÃ¨re","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",288653,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",288653
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32646,"Organisation et exploitation de services de transport collectif","2022 MRC de MÃ©kinac","Final","V2.1","Transport","04-Mauricie",,"TE-TerminÃ©","Subvention",123570,2023-02-10 00:00:00,2023-06-21 00:00:00,"PMO - FECC et hors FECC",123570
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32647,"Organisation et exploitation de services de transport collectif","2022 MRC de MemphrÃ©magog","Final","V2.1","Transport","05-Estrie",,"TE-TerminÃ©","Subvention",103158,2023-02-10 00:00:00,2023-08-02 00:00:00,"PMO - FECC et hors FECC",103158
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32648,"Organisation et exploitation de services de transport collectif","2022 MRC de Montcalm","Final","V2.1","Transport","14-LanaudiÃ¨re",,"AC-Actif","Subvention",351365,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",351365
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32649,"Organisation et exploitation de services de transport collectif","2022 MRC de Montmagny","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"TE-TerminÃ©","Subvention",283757,2023-02-10 00:00:00,2023-07-05 00:00:00,"PMO - FECC et hors FECC",283757
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32650,"Organisation et exploitation de services de transport collectif","2022 MRC de Nicolet-Yamaska","Final","V2.1","Transport","17-Centre-du-QuÃ©bec",,"AC-Actif","Subvention",189191,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",189191
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32651,"Organisation et exploitation de services de transport collectif","2022 MRC de Pontiac","Final","V2.1","Transport","07-Outaouais",,"TE-TerminÃ©","Subvention",114283,2023-02-10 00:00:00,2023-09-08 00:00:00,"PMO - FECC et hors FECC",114283
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32652,"Organisation et exploitation de services de transport collectif","2022 MRC de Rimouski-Neigette","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"TE-TerminÃ©","Subvention",96710,2023-02-10 00:00:00,2023-07-21 00:00:00,"PMO - FECC et hors FECC",96710
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32653,"Organisation et exploitation de services de transport collectif","2022 MRC de Sept-RiviÃ¨res","Final","V2.1","Transport","09-CÃ´te-Nord",,"AC-Actif","Subvention",179687,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",179687
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32654,"Organisation et exploitation de services de transport collectif","2022 MRC de TÃ©miscouata","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",109194,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",109194
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32655,"Organisation et exploitation de services de transport collectif","2022 MRC des Collines-de-l'Outaouais","Final","V2.1","Transport","07-Outaouais",,"TE-TerminÃ©","Subvention",229739,2023-02-10 00:00:00,2023-07-19 00:00:00,"PMO - FECC et hors FECC",229739
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32656,"Organisation et exploitation de services de transport collectif","2022 MRC du Val-Saint-FranÃ§ois","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",103888,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",103888
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32657,"Organisation et exploitation de services de transport collectif","2022 MRC le Fjord-du-Saguenay","Final","V2.1","Transport","02-Saguenay - Lac-Saint-Jean",,"TE-TerminÃ©","Subvention",260028,2023-02-10 00:00:00,2023-07-07 00:00:00,"PMO - FECC et hors FECC",260028
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32658,"Organisation et exploitation de services de transport collectif","2022 MRC Le Granit","Final","V2.1","Transport","05-Estrie",,"TE-TerminÃ©","Subvention",186103,2023-02-10 00:00:00,2023-07-10 00:00:00,"PMO - FECC et hors FECC",186103
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32659,"Organisation et exploitation de services de transport collectif","2022 MRC Les Etchemins","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"TE-TerminÃ©","Subvention",122430,2023-02-10 00:00:00,2023-06-12 00:00:00,"PMO - FECC et hors FECC",122430
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32660,"Organisation et exploitation de services de transport collectif","2022 RÃ©gie intermunicipale de transport GaspÃ©sie-Ãles-de-la-Madeleine","Final","V2.1","Transport","11-GaspÃ©sie-Iles-de-la-Madeleine",,"AC-Actif","Subvention",831768,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",831768
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32661,"Organisation et exploitation de services de transport collectif","2022 MRC de Beauce-Centre","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",41817,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",41817
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32662,"Organisation et exploitation de services de transport collectif","2022 MRC de Maria-Chapdelaine","Final","V2.1","Transport","02-Saguenay - Lac-Saint-Jean",,"AC-Actif","Subvention",275671,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",275671
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32663,"Organisation et exploitation de services de transport collectif","2022 MRC de Portneuf","Final","V2.1","Transport","03-Capitale-Nationale",,"TE-TerminÃ©","Subvention",324363,2023-02-27 00:00:00,2023-08-08 00:00:00,"PMO - FECC et hors FECC",324363
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32664,"Organisation et exploitation de services de transport collectif","2022 MRC du Haut-Saint-FranÃ§ois","Final","V2.1","Transport","05-Estrie",,"TE-TerminÃ©","Subvention",316908,2023-02-27 00:00:00,2023-08-03 00:00:00,"PMO - FECC et hors FECC",316908
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32665,"Organisation et exploitation de services de transport collectif","2022 MRC Le Domaine-du-Roy","Final","V2.1","Transport","02-Saguenay - Lac-Saint-Jean",,"AC-Actif","Subvention",274760,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",274760
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32666,"Organisation et exploitation de services de transport collectif","2022 Ville de La Tuque","Final","V2.1","Transport","04-Mauricie",,"TE-TerminÃ©","Subvention",102853,2023-02-27 00:00:00,2023-07-07 00:00:00,"PMO - FECC et hors FECC",102853
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32667,"Organisation et exploitation de services de transport collectif","2022 MRC des Pays-d'en-Haut","Final","V2.1","Transport","15-Laurentides",,"TE-TerminÃ©","Subvention",350000,2023-03-03 00:00:00,2023-08-02 00:00:00,"PMO - FECC et hors FECC",350000
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32668,"Organisation et exploitation de services de transport collectif","2022 MRC de La Nouvelle-Beauce","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"TE-TerminÃ©","Subvention",41049,2023-03-03 00:00:00,2023-06-08 00:00:00,"PMO - FECC et hors FECC",41049
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32669,"Organisation et exploitation de services de transport collectif","2022 MRC de Brome-Missisquoi","Final","V2.1","Transport","16-MontÃ©rÃ©gie",,"TE-TerminÃ©","Subvention",286466,2023-03-09 00:00:00,2023-08-16 00:00:00,"PMO - FECC et hors FECC",286466
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32670,"Organisation et exploitation de services de transport collectif","2022 MRC de Coaticook","Final","V2.1","Transport","05-Estrie",,"TE-TerminÃ©","Subvention",401451,2023-03-10 00:00:00,2023-08-10 00:00:00,"PMO - FECC et hors FECC",401451
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32671,"Organisation et exploitation de services de transport collectif","2022 MRC des Laurentides","Final","V2.1","Transport","15-Laurentides",,"TE-TerminÃ©","Subvention",668838,2023-03-10 00:00:00,2023-08-04 00:00:00,"PMO - FECC et hors FECC",668838
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32672,"Organisation et exploitation de services de transport collectif","2022 MRC de D'Autray","Final","V2.1","Transport","14-LanaudiÃ¨re",,"AC-Actif","Subvention",431942,2023-03-16 00:00:00,,"PMO - FECC et hors FECC",431942
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32673,"Organisation et exploitation de services de transport collectif","2022 MRC des Maskoutains","Final","V2.1","Transport","16-MontÃ©rÃ©gie",,"AC-Actif","Subvention",157448,2023-03-16 00:00:00,,"PMO - FECC et hors FECC",157448
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32674,"Organisation et exploitation de services de transport collectif","2022 MRC Antoine-Labelle","Final","V2.1","Transport","15-Laurentides",,"AC-Actif","Subvention",106295,2023-03-20 00:00:00,,"PMO - FECC et hors FECC",106295
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32675,"Organisation et exploitation de services de transport collectif","2022 MRC de Joliette","Final","V2.1","Transport","14-LanaudiÃ¨re",,"AC-Actif","Subvention",2856691,2023-03-21 00:00:00,,"PMO - FECC et hors FECC",2856691
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32676,"Organisation et exploitation de services de transport collectif","2022 MRC de Pierre-De Saurel","Final","V2.1","Transport","16-MontÃ©rÃ©gie",,"TE-TerminÃ©","Subvention",2711624,2023-03-21 00:00:00,2023-06-02 00:00:00,"PMO - FECC et hors FECC",2711624
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32677,"Organisation et exploitation de services de transport collectif","2022 MRC de RiviÃ¨re-du-Loup","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"TE-TerminÃ©","Subvention",255330,2023-03-21 00:00:00,2023-04-19 00:00:00,"PMO - FECC et hors FECC",255330
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32678,"Organisation et exploitation de services de transport collectif","2022 MRC de Papineau","Final","V2.1","Transport","07-Outaouais",,"TE-TerminÃ©","Subvention",192855,2023-03-24 00:00:00,2023-07-07 00:00:00,"PMO - FECC et hors FECC",192855
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32679,"Organisation et exploitation de services de transport collectif","2022 MRC du Haut-Saint-Laurent","Final","V2.1","Transport","16-MontÃ©rÃ©gie",,"AC-Actif","Subvention",112500,2023-03-28 00:00:00,,"PMO - FECC et hors FECC",112500
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32680,"Organisation et exploitation de services de transport collectif","2023 MRC de MaskinongÃ©","Final","V2.1","Transport","04-Mauricie",,"AC-Actif","Subvention",905672,2023-02-08 00:00:00,,"PMO - FECC et hors FECC",905672
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32681,"Organisation et exploitation de services de transport collectif","2023 MRC de Beauce-Sartigan","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",132550,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",132550
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32682,"Organisation et exploitation de services de transport collectif","2023 MRC de Bellechasse","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",126661,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",126661
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32683,"Organisation et exploitation de services de transport collectif","2023 MRC de Charlevoix","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",201677,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",201677
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32684,"Organisation et exploitation de services de transport collectif","2023 MRC de Kamouraska","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",192917,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",192917
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32723,"Organisation et exploitation de services de transport collectif","2023 MRC de La CÃ´te-de-BeauprÃ©","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",476533,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",476533
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32724,"Organisation et exploitation de services de transport collectif","2023 MRC de La Haute-Yamaska","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",175212,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",175212
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32725,"Organisation et exploitation de services de transport collectif","2023 MRC de La Jacques-Cartier","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",541428,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",541428
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32726,"Organisation et exploitation de services de transport collectif","2023 MRC de La Matanie","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",386686,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",386686
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32727,"Organisation et exploitation de services de transport collectif","2023 MRC de La MatapÃ©dia","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",52920,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",52920
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32728,"Organisation et exploitation de services de transport collectif","2023 MRC de La Mitis","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",214301,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",214301
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32729,"Organisation et exploitation de services de transport collectif","2023 MRC de L'Ãle-d'OrlÃ©ans","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",131761,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",131761
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32730,"Organisation et exploitation de services de transport collectif","2023 MRC de L'Islet","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",183930,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",183930
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32731,"Organisation et exploitation de services de transport collectif","2023 MRC de LotbiniÃ¨re","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",753053,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",753053
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32732,"Organisation et exploitation de services de transport collectif","2023 MRC de MÃ©kinac","Final","V2.1","Transport","04-Mauricie",,"AC-Actif","Subvention",137070,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",137070
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32733,"Organisation et exploitation de services de transport collectif","2023 MRC de MemphrÃ©magog","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",110032,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",110032
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32734,"Organisation et exploitation de services de transport collectif","2023 MRC de Montcalm","Final","V2.1","Transport","14-LanaudiÃ¨re",,"AC-Actif","Subvention",390740,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",390740
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32735,"Organisation et exploitation de services de transport collectif","2023 MRC de Montmagny","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",303810,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",303810
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32736,"Organisation et exploitation de services de transport collectif","2023 MRC de Nicolet-Yamaska","Final","V2.1","Transport","17-Centre-du-QuÃ©bec",,"AC-Actif","Subvention",254976,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",254976
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32737,"Organisation et exploitation de services de transport collectif","2023 MRC de Pontiac","Final","V2.1","Transport","07-Outaouais",,"AC-Actif","Subvention",102133,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",102133
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32738,"Organisation et exploitation de services de transport collectif","2023 MRC de Rimouski-Neigette","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",98627,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",98627
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32739,"Organisation et exploitation de services de transport collectif","2023 MRC de Sept-RiviÃ¨res","Final","V2.1","Transport","09-CÃ´te-Nord",,"AC-Actif","Subvention",216812,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",216812
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32740,"Organisation et exploitation de services de transport collectif","2023 MRC de TÃ©miscouata","Final","V2.1","Transport","01-Bas-Saint-Laurent",,"AC-Actif","Subvention",113581,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",113581
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32741,"Organisation et exploitation de services de transport collectif","2023 MRC des Collines-de-l'Outaouais","Final","V2.1","Transport","07-Outaouais",,"AC-Actif","Subvention",235483,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",235483
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32742,"Organisation et exploitation de services de transport collectif","2023 MRC du Val-Saint-FranÃ§ois","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",108343,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",108343
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32743,"Organisation et exploitation de services de transport collectif","2023 MRC le Fjord-du-Saguenay","Final","V2.1","Transport","02-Saguenay - Lac-Saint-Jean",,"AC-Actif","Subvention",279036,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",279036
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32744,"Organisation et exploitation de services de transport collectif","2023 MRC Le Granit","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",193825,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",193825
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32745,"Organisation et exploitation de services de transport collectif","2023 MRC Les Etchemins","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",136605,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",136605
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32746,"Organisation et exploitation de services de transport collectif","2023 RÃ©gie intermunicipale de transport GaspÃ©sie-Ãles-de-la-Madeleine","Final","V2.1","Transport","11-GaspÃ©sie-Iles-de-la-Madeleine",,"AC-Actif","Subvention",899268,2023-02-10 00:00:00,,"PMO - FECC et hors FECC",899268
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32747,"Organisation et exploitation de services de transport collectif","2023 MRC de Beauce-Centre","Final","V2.1","Transport","12-ChaudiÃ¨re-Appalaches",,"AC-Actif","Subvention",90226,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",90226
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32748,"Organisation et exploitation de services de transport collectif","2023 MRC de Maria-Chapdelaine","Final","V2.1","Transport","02-Saguenay - Lac-Saint-Jean",,"AC-Actif","Subvention",263899,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",263899
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32749,"Organisation et exploitation de services de transport collectif","2023 MRC de Portneuf","Final","V2.1","Transport","03-Capitale-Nationale",,"AC-Actif","Subvention",419398,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",419398
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32750,"Organisation et exploitation de services de transport collectif","2023 MRC du Haut-Saint-FranÃ§ois","Final","V2.1","Transport","05-Estrie",,"AC-Actif","Subvention",334040,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",334040
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32751,"Organisation et exploitation de services de transport collectif","2023 MRC Le Domaine-du-Roy","Final","V2.1","Transport","02-Saguenay - Lac-Saint-Jean",,"AC-Actif","Subvention",295612,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",295612
1021.0201,"1.2.1.2a. AccroÃ®tre l'offre de services de transport collectif  - Programme d'aide au dÃ©veloppement du transport collectif (PADTC - offre de service)",32752,"Organisation et exploitation de services de transport collectif","2023 Ville de La Tuque","Final","V2.1","Transport","04-Mauricie",,"AC-Actif","Subvention",109603,2023-02-27 00:00:00,,"PMO - FECC et hors FECC",109603
