VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour août 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,commande,d'approbation,,l'entente,l'engagement,
"ANGELY, MARION",1364628,19/08/2019,BRISEBOIS HUISSIERS INC ,,"98,03",Huissier de justice
,1366143,29/08/2019,GROUPE SANTE DUCORE INC.,,"2498,7",Médecin
,1347324,13/08/2019,LES SERVICES D'ARBITRAGE BERTHIER INC ,,"551,18",Avocat 
,1359375,22/08/2019,LOGIKERGO,,"3724,43",Médecin
,1325396,15/08/2019,TOTALMED SOLUTIONS SANTE INC.,,"456,7",Médecin
,1365457,23/08/2019,,,"2463,69",Médecin
"BAUDIN, CYRIL",1364344,16/08/2019,3289419 CANADA (COLLINS),,"595,25","Bottes, souliers et couvre-chaussures"
,1366185,29/08/2019,,,"248,02","Bottes, souliers et couvre-chaussures"
,1362703,06/08/2019,ASSOCIATION QUEBECOISE DES TRANSPORTS,,"262,47",Service - Formation en développement organisationnel et technique
,1363156,08/08/2019,,,"262,47",Service - Formation en développement organisationnel et technique
,1364983,21/08/2019,,,"2099,75",Service - Formation en développement organisationnel et technique
,1362036,01/08/2019,BAU-VAL CMM,,"970,03","Asphalte, bitume"
,1362616,06/08/2019,CEGEP DE SAINT-LAURENT,,"1553,81",Service - Formation en développement organisationnel et technique
,1366187,29/08/2019,CHAUSSURES BELMONT INC,,"194,2","Bottes, souliers et couvre-chaussures"
,1364791,20/08/2019,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC. ,,"146,98",Vêtements de travail
,1362759,06/08/2019,GROUPE ENOV INC.,,"223,36",Produits de peinture 
,1362610,06/08/2019,LES EDITIONS JURIDIQUES FD INC,,"90,29","Guide, brochure et affiche "
,1362009,01/08/2019,LOCATION SAUVAGEAU INC.,,3326,"Location - Automobile, camionnette et fourgonnette "
,1363732,13/08/2019,MONTREAL STENCIL INC,,"43,29","Articles, accessoires et équipement de bureau"
,1364401,16/08/2019,MOTOROLA SOLUTION CANADA INC.,887030,"8338,4",Appareil de communication 
,1362398,05/08/2019,NOVAFOR EQUIPEMENT INC.,,"37,7",Vêtements de travail
,1362934,07/08/2019,,,"357,44",Équipement sécurité
,1356723,07/08/2019,REVOLUTION ENVIRONMENTAL SOLUTIONS LP,,"351,12","Service - Décontamination, contrôle des odeurs"
,1354518,08/08/2019,SCIAGE DE BETON ST-LEONARD LTEE,,"2939,65",Entrepreneur en routes et canalisation
,1362435,05/08/2019,TENAQUIP LIMITED,,"116,91",Gant
,1362838,07/08/2019,UAP INC.,,"69,75",Huile et liquide pour matériel roulant 
,1366186,29/08/2019,U. CAYOUETTE INC.,,"225,72",Bois de construction 
