VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour janvier 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,commande,d'approbation,,l'entente,l'engagement,
"ANGELY, MARION",1318375,01-07-19,ALERTE COURRIER P.M.E.,,"524,94","Service - Postal, messagerie"
,1318368,01-07-19,ARBITRAGE MARCEL MORIN INC.,,"1181,11",Conseiller en relation de travail
,1320640,01-15-19,BOUTY INC,1013950,"314,89",Chaise et fauteuil ergonomique
,1318358,01-07-19,DENIS NADEAU,,"1105,39",Conseiller en relation de travail
,1322464,01-21-19,ENTRAC INC.,,"1097,12",Service - Formation en santé et sécurité
,1322450,01-21-19,ESPACES DOUCEURS HI,,"240,00","Service - Formation, animation d'atelier"
"BAUDIN, CYRIL",1317878,01-04-19,3289419 CANADA (COLLINS),,"119,68","Bottes, souliers et couvres-chaussure"
,1322252,01-21-19,BOUTIQUE COURIR MONTREAL,,"362,15",Équipement contre les chutes
,1322235,01-21-19,BUREAU EN GROS,,"176,32",Appareil électronique
,1316456,01-23-19,CLOTURES SENTINELLE LTEE,,"27,11","Clôture, barrière, rampe et balustrade"
,1323529,01-25-19,CONFIDENTIEL DECHIQUETAGE DE DOCUMENTS INC.,,"367,46",Service - Destruction de documents
,1320026,01-11-19,CONSTRUCTION DJL INC,1315145,"7349,12","Asphalte, bitume"
,1317702,01-03-19,DISTRIBUTION JEAN BLANCHARD INC.,,"7176,63",Mobilier urbain-corbeilles à déchets
,1318155,01-07-19,,,"2992,14",Mobilier urbain-corbeilles à déchets
,1322256,01-21-19,DUBO ELECTRIQUE LTEE,,"181,84","Éclairage, lumière"
,1321402,01-17-19,ENTRAC INC.,,"3149,62",Service - Formation en développement organisationnel et technique
,1316030,01-03-19,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC.,,"146,98","Bottes, souliers et couvre-chaussure"
,1321891,01-18-19,,,"293,96",Vêtements de travail
,1323790,01-25-19,,1305720,"115,49","Bottes, souliers et couvre-chaussure"
,1324808,01-31-19,ETL ELECTRONIQUE LTEE,,"314,96","Location - Équipement de localisation, mesurage"
,1323264,01-25-19,EXTERMINATION INSPEX INC.,,"251,97","Service - Extermination, fumigation"
,,01-25-19,,,"377,95","Service - Extermination, fumigation"
,,01-25-19,,,"188,98","Service - Extermination, fumigation"
,1323661,01-25-19,GESTION PARA-MEDICAL INC.,,"58,58",Fournitures et matériel médical
,1322648,01-22-19,HERCULES SLR INC.,,"115,49","Corde, chaîne et câble"
,1318144,01-07-19,LAFARGE CANADA INC,1196643,"3021,54",Béton préparé
,,01-07-19,,,"5262,50",Agrégat en vrac
,1315275,01-18-19,LANAUCO LTEE,,"314,96",Entrepreneur en petits ouvrages de béton
,1323227,01-24-19,LE GROUPE J.S.V. INC,,"61,06",Outils manuels
,1322218,01-21-19,MAGASIN MYRLANIE INC. - CANADIAN TIRE,,"1049,87",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1323363,01-24-19,NOVAFOR EQUIPEMENT INC.,,"132,25",Outils manuels
,,01-24-19,,,"352,11","Bottes, souliers et couvres-chaussure"
,,01-24-19,,,"291,40",Équipement contre les chutes
,,01-24-19,,,"205,04","Crochet, goupille, manille et poulie"
,,01-24-19,,,"986,46",Accessoires et pièces de remplacement pour outil
,,01-24-19,,,"1307,26","Corde, chaîne et câble"
,1321435,01-17-19,OLIVIER MONTULET,,"1574,81",Service - Formation en développement organisationnel et technique
,1324214,01-29-19,ONOMAT CANADA INC.,,"800,00",Outils manuels
,1322570,01-22-19,OUTILLAGES EXPRESS,,"73,44",Outils électriques
