VILLE DE MONTRÉAL  ,,,,,,
Arrondissement Côte-des-neiges / Notre-Dame-de-Grâce,,,,,,
Listes des bons de commandes approuvés pour mars 2019,,,,,,
,,,,,,
,,,,,,
Dernier Approbateur,Numéro bon ,Date ,Nom fournisseur,Numéro de,Montant de ,Description
,commande,d'approbation,,l'entente,l'engagement,
"ANGELY, MARION",1335071,03-21-19,C.P.U. DESIGN INC.,,"570,50",Ordinateur et accessoire
,1333220,03-13-19,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"314,96","Service - Postal, messagerie"
,1333302,03-13-19,L'ASSOCIATION DE TAXI DIAMOND DE MONTREAL LTEE,,"734,91",Service - Transport automobile
"BAUDIN, CYRIL",1328748,03-06-19,ADDISON ELECTRONIQUE MONTREAL,,"11,55",Service - Transport de colis (Frais de transport)
,1328941,03-06-19,CENTRE PATRONAL DE SANTE ET SECURITE DU TRAVAIL DU QUEBEC (C P S S T Q ),,"14,33",Service - Formation en développement organisationnel et technique
,1327720,03-14-19,CONSTRUCTION DJL INC,,"389,60","Asphalte, bitume"
,1333260,03-13-19,MULTI-PRESSIONS L.C. INC.,,"490,01",Réparation/Entretien - Appareil d'entretien
,1333001,03-12-19,NOVAFOR EQUIPEMENT INC.,,"83,84",Accessoires vestimentaires
,1321885,03-04-19,PRODUITS SANY,,"10,50",Service - Transport de colis (Frais de transport)
,1333026,03-12-19,,1048199,"179,95",Produits d'entretien ménager
,1332364,03-07-19,SYSTEMES CANADIEN KRONOS INC,,"2718,59",Réparation/Entretien - Appareil électronique
"BEAUCHEMIN, SONIA",1336087,03-27-19,7514433 CANADA CORP.,,"517,17",Service - Diffusion
,1333969,03-15-19,9387-9013 QUEBEC INC.,,"1441,54",Location - Meuble
,1334129,03-18-19,AGENCE DOUBLE XPRESSO INC.,,"1627,30","Service - Infographie, graphisme"
,1334154,03-18-19,,,"2519,69",Service - Impression
,1331515,03-04-19,BOO! DESIGN INC.,,"2099,74",Service - Impression
,1334122,03-18-19,CORPORATION DE DEVELOPPEMENT COMMUNAUTAIRE DE COTE-DES-NEIGES ,,"51,75","Service - Agence de sécurité, gardiennage"
,1331548,03-04-19,DINERS ST-LOUIS,,"820,16",Service - Distribution
,1333705,03-14-19,FILLES FATTOUSH,,"2760,65",Service - Traiteur
,1333713,03-14-19,JEAN BEAUDIN,,"5774,31",Service - Photographie
,1332886,03-11-19,MP REPRODUCTIONS INC.,,"683,57",Service - Impression
,1336710,03-29-19,ROULEAUX DE PAPIER & RUBANS J.L. INC.,,"327,25","Papier, article de papeterie"
,1334114,03-18-19,ULYSSE LEMERISE,,"299,21",Service - Photographie
"BEDARD, LUCIE",1332121,03-06-19,AUAMQ (L'ASSOCIATION DES URBANISTES ET DES AMENAGISTES MUNICIPAUX DU QUEBEC),,"730,00",Frais - Adhésion et cotisation
,1333915,03-15-19,AVEC PLAISIRS,,"250,75",Service - Traiteur
,1335738,03-26-19,BEC FIN INTERNATIONAL INC.,,"147,51",Service - Traiteur
,1336004,03-27-19,BOUTY INC,1013950,"314,89",Accessoires et fournitures de mobilier de bureau
,1332812,03-11-19,CUISINE-ATOUT ENTREPRISE D'INSERTION INC.,,"211,45",Service - Traiteur
"BOUTIN, PIERRE",1335888,03-26-19,BAU-VAL CMM,,"22047,37","Asphalte, bitume"
,1335893,03-26-19,,,"22047,37","Asphalte, bitume"
,1335897,03-26-19,,,"20997,50","Asphalte, bitume"
,1311717,03-14-19,LES PAVAGES CHENAIL INC.,1192867,"11492,64","Asphalte, bitume"
,1320118,03-18-19,DISTRIBUTIONS LG INC.,1152445,"9268,79",Service - Distribution
,1334358,03-19-19,ECHAFAUDS PLUS (LAVAL) INC,,"3149,62","Location - Clôture, barricade"
,1334639,03-20-19,FNX-INNOV INC.,,"18690,29",Ingénieur - Contrôle qualité
,1335818,03-26-19,LES PAVAGES CHENAIL INC.,,"20997,50","Asphalte, bitume"
,1333889,03-15-19,LOCATION SAUVAGEAU INC.,,"14698,25","Location - Automobile, camionnette et fourgonnette"
,1334054,03-18-19,PLOMBERIE DENIS PARADIS INC,,"585,83",Entrepreneur en bâtiments de tout genre
,1335750,03-26-19,,,"677,17",Entrepreneur en bâtiments de tout genre
,1325298,03-14-19,REMORQUAGE BURSTALL CONRAD,,"2519,70",Service - Remorquage
,1334357,03-19-19,SINISTRE MONTREAL,,"666,19","Clôture, barricade"
"BROUSSEAU, HELENE",1333321,03-13-19,CONFIDENTIEL DECHIQUETAGE DE DOCUMENTS INC.,,"524,94",Service - Destruction de documents
,1333307,03-13-19,L'ASSOCIATION DE TAXI DIAMOND DE MONTREAL LTEE,,"209,97",Service - Transport automobile
,1332426,03-07-19,SISCA SOLUTIONS D'AFFAIRES CANADA INC.,,"1569,56",Service - Impression
"CARRIER, RAYMOND",1333936,03-15-19,C.P.U. DESIGN INC.,,"243,57",Ordinateur et accessoire
,1335229,03-22-19,G.J. RENAUD INC.,,"198,43","Service - Reproduction, évaluation et restauration (Oeuvre d'art, livre, antiquité)"
,1329235,03-22-19,KIRKWOOD INC.,,"377,95",Service - Impression
,1333506,03-14-19,LES EMBALLAGES BOX PACK,,"764,17",Équipement et fourniture d'emballage et d'entreposage
,1331828,03-05-19,SOLOTECH INC,,"500,23",Équipement de scène
,1333503,03-14-19,ULINE CANADA CORP,,"3935,35",Table de travail et table de conférence
,,03-21-19,,,"314,96",Équipement de manutention
"DESJARDINS, STEVE",1333148,03-12-19,ACKLANDS - GRAINGER INC.,,"288,72",Service - Formation en développement organisationnel et technique
,1333198,03-13-19,GLOBEX COURRIER EXPRESS INTERNATIONAL INC.,1302177,"314,96","Service - Postal, messagerie"
,1335746,03-26-19,"PARIS, LADOUCEUR & ASSOCIES INC.",1278192,"1207,36",Évaluateur agréé
"GAUDREAULT, GUYLAINE",1318368,03-26-19,ARBITRAGE MARCEL MORIN INC.,,"7852,02",Conseiller en relation de travail
,1334814,03-20-19,CENTRE PATRONAL DE SANTE ET SECURITE DU TRAVAIL DU QUEBEC (C P S S T Q ),,"85,30",Service - Formation en développement interpersonnel/relationnel
,1333151,03-12-19,"COMAQ, CORPORATION DES OFFICIERS MUNICIPAUX AGREES DU QUEBEC ",,"188,98","Frais - Inscription pour colloque, conférence, séminaire et congrès"
,1336858,03-29-19,LES CONSTRUCTIONS ARGOZY INC.,,"1154,86",Entrepreneur en travaux d'emplacement
,1334817,03-20-19,CONCEPTION PAYSAGE INC.,,"682,42",Conseiller en aménagement d'intérieur
,1333931,03-15-19,DESJARDINS SECURITE DU BATIMENT,,"792,66",Pièces électriques
,1333159,03-12-19,GIRARD-HEBERT INC.,,"11968,57",Équipement pour piscine et jeu d'eau
,1333343,03-13-19,L'ASSOCIATION DE TAXI DIAMOND DE MONTREAL LTEE,,"209,97",Service - Transport automobile
,1335058,03-21-19,LES EXPERTISES JACQUES DESNOYERS INC.,,"5249,37",Médecin
,1331489,03-04-19,LUMEN DIVISION DE SONEPAR CANADA INC.,,"7164,15",Appareil d'éclairage de rue et de bâtiment
,1335816,03-26-19,MARCHAND ENTREPRENEUR ELECTRICIEN LTEE,,"2385,32",Entrepreneur en électricité
,1335845,03-26-19,MONTREAL STENCIL INC,,"89,87",Matériel pour communication graphique
,1333153,03-12-19,PAROISSE NOTRE-DAME-DE-GRACE,,"2945,00",Location - Espace de stationnement
,1283443,03-04-19,PG SOLUTIONS INC.,,"39,90",Logiciel et progiciel
,1333402,03-13-19,RAWDON METAL INC.,,"943,47",Équipement et fourniture pour terrain de jeux
,1331491,03-04-19,SAKO ELECTRIQUE LTEE,,"1468,45",Entrepreneur en électricité
"GAUDREAULT, SONIA",1332774,03-11-19,RE: SOUND/RE:SONNE,,"3403,80",Service - Droit d'auteur
"GAUTHIER, STEPHANE",1331442,03-04-19,AUDIO CINE FILMS INC,,"488,19",Service - Diffusion
,1331437,03-04-19,CPU SERVICE INC.,,"409,45","Photocopieur, télécopieur, imprimante et numériseur"
"HOOPER, CHANTAL",1335695,03-25-19,3289419 CANADA (COLLINS),,"254,97","Bottes, souliers et couvres-chaussure"
,1333539,03-14-19,ACKLANDS - GRAINGER INC.,,"794,76",Service - Formation en santé et sécurité
,1335139,03-21-19,,,"64,50",Accessoires et pièces de remplacement pour outil
,1331900,03-05-19,CONTOUR D'IMAGE INC.,,"15,75","Service - Infographie, graphisme"
,,03-05-19,,,"299,22","Guide, brochure et affiche"
,1331911,03-05-19,,,"356,96","Guide, brochure et affiche"
,1332341,03-07-19,,,"314,97","Guide, brochure et affiche"
,1334455,03-19-19,COOPERATIVE DE L'UNIVERSITE LAVAL,1163361,"1656,70",Ordinateur et accessoire
,1335810,03-26-19,ENTREPRISES FORLINI-DIVISION EQUIPEMENT DE SECURITE UNIVERSEL INC.,,"110,24",Équipement de protection
,1333016,03-12-19,GROUPE VAPRO,,"1664,05",Entrepreneur en routes et canalisation
,1331931,03-05-19,IRRIGLOBE INC.,,"895,39",Réparation/Entretien - Équipement de sport et terrain de jeux
,1332312,03-07-19,,,"4522,42",Réparation/Entretien - Équipement de sport et terrain de jeux
"HOOPER, CHANTAL",1334743,03-20-19,JEAN GUGLIA & FILS ENR.,,"536,24",Outils à batterie
,1335130,03-21-19,L'AIGUISERIE,,"220,47","Service - Découpage, aiguisage"
,1331262,03-01-19,LES SERRES RIEL INC,,"2521,27",Végétaux
,1332943,03-12-19,LOCATION SAUVAGEAU INC.,1263855,"5001,60","Location - Automobile, camionnette et fourgonnette"
,1335450,03-25-19,MONTREAL STENCIL INC,,"99,70","Articles, accessoires et équipement de bureau"
,1323363,03-07-19,NOVAFOR EQUIPEMENT INC.,,"68,24","Corde, chaîne et câble"
,1331257,03-01-19,,,"297,23",Outils manuels
,1331269,03-01-19,,,"283,40",Outils manuels
,1334740,03-20-19,,,"1035,09",Peinture - aérosol
,,03-20-19,,,"103,94","Crochet, goupille, manille et poulie"
,1335352,03-22-19,,,"250,92",Vêtements de travail
,,03-22-19,,,"559,52","Corde, chaîne et câble"
,,03-22-19,,,"151,06",Équipement de protection
,1335373,03-22-19,,,"202,96",Accessoires et fournitures de peinture
,1334116,03-18-19,P2K MONTREAL,,"5185,33",Réparation de conduit d'aqueduc
,1333926,03-21-19,PRODUITS SANY,,"110,72",Équipement d'entretien manuel
,1334692,03-20-19,QUINCAILLERIE NOTRE-DAME DE ST-HENRI INC.,,"2099,75",Accessoires et pièces de remplacement pour machinerie et équipement industriel
,1331948,03-05-19,SECURITE LANDRY INC,,"369,29",Outils manuels
