Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien URL
Bibliothèque d'Ahuntsic	Inconnu	Sur le chemin des contes[ensemble multi-supports] /Oro Anahory-Librowicz ... [et al.].	12	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1432621?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Le chardonneret :[roman] /Donna Tartt ; traduit de l'anglais (États-Unis) par Édith Soonckindt.	9	11	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2424289?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Les héritiers du fleuve.4,1931-1939 /Louise Tremblay-D'Essiambre.	9	9	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2476200?lang=frc
Bibliothèque d'Ahuntsic	Adultes - DVD	Divergence[enregistrement vidéo] =Divergent /réalisation, Neil Burger ; scénario, Evan Daugherty, Vanessa Taylor.	9	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2462977?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Deux veuves pour un testament /Donna Leon ; traduit de l'anglais (États-Unis) par William Olivier Desmond.	8	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2444082?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Nouveautés	Nelson.14,Définitivement nuisible /Bertschy.	8	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2441280?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	La promesse :roman /Michèle Ouimet.	8	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2468302?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Le siècle.3,Aux portes de l'éternité :roman /Ken Follett ; traduit de l'anglais par Jean-Daniel Brèque ... [et al.].	8	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2467415?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Documentaires	Guide de la route /[publication réalisée par la Société de l'assurance automobile du Québec].	8	13	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2448995?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Violence à l'origine /Martin Michaud.	8	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2477972?lang=frc
Bibliothèque d'Ahuntsic	Inconnu	Des larmes aux rires :les émotions et les sentiments dans l'art /Claire d'Harcourt.	8	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1456454?lang=frc
Bibliothèque d'Ahuntsic	Inconnu	Accommodante Montréal :regard d'une immigrante sur Montréal /Gisèle Kayata-Eid.	7	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1751103?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Une main encombrante : roman	7	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2476900?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Les héritiers du fleuve.3,1918-1929 /Louise Tremblay-D'Essiambre.	7	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2441946?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Romans québécois	La fiancée américaine :roman /Éric Dupont.	7	11	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2352535?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Max et Lili veulent éduquer leurs parents /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	7	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1941461?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - Mangas	Naruto.57,Naruto part en guerre--!! /Masashi Kishimoto ; [traduit et adapté en français par Frédéric Malet].	7	5	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2363295?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Max veut être délégué de classe /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	7	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1409987?lang=frc
Bibliothèque d'Ahuntsic	Jeunes - BD - Fiction	Max se fait insulter à la récré /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch [avec la collaboration de Renaud de Saint Mars].	7	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1376090?lang=frc
Bibliothèque d'Ahuntsic	Adultes - Nouveautés	Jean-François Lépine :sur la ligne de feu.	7	7	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2475761?lang=frc
Bibliothèque de Cartierville	Adultes - Collection multilingue	Gibran Khalil Gibran	11	10	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1273476?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Conduire un véhicule de promenade /[publication réalisée par la Société de l'assurance automobile du Québec ; recherche et rédaction, Michèle Jean et Micheline Briand avec la collaboration de Diane Hamel... et al.]	8	17	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1427841?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction de la mise à jour, Sandra Gauthier avec la collaboration du personnel du Service des usagers de la route ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service de l'exploitation du Ministère des transports ; illustrations, Jean-Michel Girard].	7	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1821505?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Driving a passenger vehicle /[publication prepared by the Société de l'assurance automobile du Québec ; researched and written by Michèle Jean and Micheline Briand with the cooperation of Diane Hamel ... et al. ; English translation, Elizabeth Doyle].	6	9	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1435747?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Guide de la route /[recherche et rédaction, Micheline Briand avec la collaboration de Claude Nazair ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service des technologies d'exploitation du Ministère des transports].	6	11	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1492968?lang=frc
Bibliothèque de Cartierville	Adultes - Nouveautés	Les années de plomb.3,Le choix de Thalie :roman historique /Jean-Pierre Charland.	5	6	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2462872?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Clochette et le trésor perdu[enregistrement vidéo] =Tinker Bell and the lost treasure /réalisation, Klay Hall ; scénario, Evan Spiliotopoulos.	5	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1908743?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Les pingouins de Madagascar.Opération[enregistrement vidéo] :première sur DVD = The penguins of Madagascar.Operation : DVD première.	5	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1921595?lang=frc
Bibliothèque de Cartierville	Adultes - Nouveautés	La faiseuse d'anges	4	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2454752?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Quelle chouchoute! /dessins, William ; scénario, Cazenove & William.	4	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2067970?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Elysium[enregistrement vidéo] /scénario et réalisation, Neill Blomkamp.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2431755?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Diary of a wimpy kid.Rodrick rules[enregistrement vidéo] =Journal d'un déglonflé.Rodrick fait sa loi /directed by David Bowers ; screenplay by Gabe Sachs & Jeff Judah. Diary of a wimpy kid.My summer vacation : fun pack.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2245935?lang=frc
Bibliothèque de Cartierville	Adultes - Documentaires	Panoram@th.Mathématique, 1er cycle du secondaire /Richard Cadieux, Isabelle Gendron, Antoine Ledoux.	4	4	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1443506?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	La flûte à six Schtroumpfs[enregistrement vidéo] =The Smurfs and the magic flute /adaptation, Peyo et Yvan Delporte ; animation sous le contrôle d'Eddie Lateste.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2273451?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Cendrillon II.La magie des rêves[enregistrement vidéo] =Cinderella II.Dreams come true /réalisation, John Kafka ; scénario, Jill Blotevogel, Tom Rogers, Jue Selbo. Cendrillon III.Les hasards du temps = Cinderella III.A twist in time / directed by Frank Nissen.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb2361352?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Voilà Fraisinette[enregistrement vidéo] /écrit par Judy Rothman Rofé.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1449550?lang=frc
Bibliothèque de Cartierville	Jeunes - DVD	Les Câlinours.À vos souhaits[enregistrement vidéo] =Care Bears.Big wish movie /réalisation, Larry Jacobs, Ron Pitts ; scénario, Jeffrey Alan Schechter.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1434112?lang=frc
Bibliothèque de Cartierville	Jeunes - BD	Les légendaires.7,Aube et crépuscule /Patrick Sobral.	4	3	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1432955?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	Le parrain[enregistrement vidéo] :la restauration de Coppola = The godfather : the Coppola restoration.	4	2	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1769804?lang=frc
Bibliothèque de Cartierville	Adultes - DVD	5 x 2[enregistrement vidéo] :cinq fois deux = five times two /réalisation, François Ozon ; scénario, François Ozon, Emmanuèle Bernheim.	4	1	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1754771?lang=frc
Bibliothèque De Salaberry	Jeunes - Documentaires	Vie sauvage [Salaberry] :encyclopédie Larousse des animaux	10	77	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1193937?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Les Simpson.L'intégrale de la huitième saison[enregistrement vidéo] =The Simpsons.The complete eighth season /créé par Matt Groening ; développé par James L. Brooks, Matt Groening, Sam Simon.	9	8	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1509989?lang=frc
Bibliothèque De Salaberry	Jeunes - DVD	Contes pour tous.Coffret collection 1[enregistrement vidéo].	5	12	https://nelligandecouverte.ville.montreal.qc.ca/iii/encore/record/C__Rb1432452?lang=frc
