mun_c,mun_n,reg_c,coord_x,coord_y,q2011,q2012,q2013,q2014,q2015,q2016,q2017
52040,Sainte-Genevi�ve-de-Berthier,14,-73.24387732,46.075147443,,0.000,0.000,0.000,0.250,0.000,0.000
52045,Saint-Ignace-de-Loyola,14,-73.06555817,46.107926992,,0.000,0.000,1.000,1.000,1.000,1.000
52050,La Visitation-de-l'�le-Dupas,14,-73.12395276,46.105535992,,0.000,0.000,0.000,1.000,0.000,0.000
52055,Saint-Barth�lemy,14,-73.17125854,46.218249394,,2.000,,1.000,,,0.000
52062,Saint-Cuthbert,14,-73.24122069,46.19544124,,0.000,0.000,0.000,0.000,0.000,0.000
52070,Saint-Norbert,14,-73.32867236,46.189222873,,,,,,,
52075,Saint-Cl�ophas-de-Brandon,14,-73.40289101,46.23074611,,,,,,,
52080,Saint-Gabriel,14,-73.38078062,46.31334391,,0.100,0.100,1.000,1.000,1.000,1.000
52085,Saint-Gabriel-de-Brandon,14,-73.36088462,46.283279982,,0.000,0.000,,0.000,1.000,
52090,Saint-Didace,14,-73.23958081,46.36095498,,0.000,0.000,0.000,0.000,,0.000
52095,Mandeville,14,-73.37441031,46.452976897,,0.010,0.000,0.000,0.000,,
53005,Saint-David,16,-72.84017595,45.931867753,,0.000,0.000,0.000,0.000,0.000,0.000
53010,Massueville,16,-72.93243292,45.911247101,,0.000,0.000,0.000,0.000,0.000,0.000
53015,Saint-Aim�,16,-72.96538386,45.918233531,,0.000,0.000,0.000,0.000,0.000,0.000
53020,Saint-Robert,16,-72.98655043,45.96968946,,0.000,0.000,0.000,0.000,0.000,0.000
53025,Sainte-Victoire-de-Sorel,16,-73.08208447,45.950779695,,1.000,0.000,0.000,0.000,,0.000
53032,Saint-Ours,16,-73.11166879,45.886404966,,0.000,0.000,0.000,0.000,0.000,0.000
53040,Saint-Roch-de-Richelieu,16,-73.16906348,45.898719552,,1.000,1.000,0.000,0.000,0.000,0.000
53050,Saint-Joseph-de-Sorel,16,-73.13688471,46.047807265,,0.000,0.000,0.000,0.000,0.000,0.000
53052,Sorel-Tracy,16,-73.13162163,46.008025821,,0.000,0.000,0.000,0.000,0.000,0.000
53065,Sainte-Anne-de-Sorel,16,-73.0208005,46.072904928,,0.000,0.000,0.000,0.000,,0.000
53072,Yamaska,16,-72.94728604,46.02586746,,0.000,0.000,1.000,0.000,0.000,
53085,Saint-G�rard-Majella,16,-72.83919932,46.008372226,,0.300,0.000,0.000,0.000,0.000,0.000
54008,Saint-Pie,16,-72.8860562,45.51523125,,0.000,0.000,0.000,0.000,0.000,0.000
54017,Saint-Damase,16,-73.01041569,45.521702882,,0.000,0.000,0.000,0.000,0.000,0.000
54025,Sainte-Madeleine,16,-73.09221266,45.594264491,,0.000,0.000,0.250,0.100,0.100,0.000
54030,Sainte-Marie-Madeleine,16,-73.04217772,45.584607059,,0.330,,0.330,0.000,0.000,
54035,La Pr�sentation,16,-73.06604893,45.680301174,,1.000,1.000,1.000,1.000,1.000,1.000
54048,Saint-Hyacinthe,16,-72.93363775,45.637144153,,0.100,0.100,0.560,0.520,0.600,0.600
54060,Saint-Dominique,16,-72.83895518,45.581644929,,0.000,,0.000,0.000,0.000,0.000
54065,Saint-Val�rien-de-Milton,16,-72.70410336,45.570837712,,,,,,,
54072,Saint-Liboire,16,-72.76595934,45.651867748,,0.600,,0.000,0.000,1.000,1.000
54090,Saint-Simon,16,-72.84437016,45.719197257,,0.000,0.000,0.000,0.000,0.000,0.000
54095,Sainte-H�l�ne-de-Bagot,16,-72.74357337,45.732167238,,0.000,0.000,0.000,0.000,0.000,0.000
54100,Saint-Hugues,16,-72.83595548,45.792915415,,0.250,0.250,0.250,0.000,0.000,0.000
54105,Saint-Barnab�-Sud,16,-72.92832255,45.745094214,,0.000,0.000,0.000,0.000,0.000,0.000
54110,Saint-Jude,16,-72.9900953,45.789301224,,0.000,0.000,0.000,0.000,0.000,0.000
54115,Saint-Bernard-de-Michaudville,16,-73.07537498,45.821464399,,0.000,0.000,0.000,0.000,0.000,0.000
54120,Saint-Louis,16,-72.98006205,45.852498267,,0.000,0.000,0.000,0.000,0.000,0.000
54125,Saint-Marcel-de-Richelieu,16,-72.89342506,45.855137252,,0.000,0.000,0.000,0.000,0.000,0.000
55008,Ange-Gardien,16,-72.91625133,45.330090652,,0.000,,0.000,0.000,0.000,0.000
55015,Saint-Paul-d'Abbotsford,16,-72.87808237,45.430073827,,0.080,,0.100,0.000,0.200,0.200
55023,Saint-C�saire,16,-72.98575831,45.406958882,,0.080,0.060,0.060,1.000,1.000,1.000
55030,Sainte-Ang�le-de-Monnoir,16,-73.09126326,45.397630764,,0.000,0.000,0.000,0.000,0.000,0.000
55037,Rougemont,16,-73.06083394,45.450991572,,0.000,0.000,0.000,1.000,1.000,1.000
55048,Marieville,16,-73.14933486,45.433884962,,0.000,0.000,0.000,0.000,0.000,0.000
55057,Richelieu,16,-73.22186588,45.409745559,,0.000,,0.150,,,
55065,Saint-Mathias-sur-Richelieu,16,-73.21685221,45.488984657,,0.500,0.250,0.500,0.800,,
56005,Venise-en-Qu�bec,16,-73.14035425,45.077326507,,0.000,0.000,0.100,0.200,0.200,0.200
56010,Saint-Georges-de-Clarenceville,16,-73.19403553,45.053724584,,0.000,0.000,0.000,0.000,,
56015,Noyan,16,-73.29797593,45.053880035,,,,,,,
56023,Lacolle,16,-73.36928995,45.071253696,,1.000,,,,0.000,
56030,Saint-Valentin,16,-73.32312215,45.13555684,,,,,,,
56035,Saint-Paul-de-l'�le-aux-Noix,16,-73.28605459,45.124479677,,,,,,,
56042,Henryville,16,-73.21369431,45.141317202,,0.500,0.000,0.000,0.250,0.750,0.100
56050,Saint-S�bastien,16,-73.12893594,45.152053481,,0.000,1.000,1.000,0.000,0.000,0.000
56055,Saint-Alexandre,16,-73.12435271,45.230332094,,0.000,0.000,0.000,0.000,0.000,0.000
56060,Sainte-Anne-de-Sabrevois,16,-73.21518967,45.214853395,,,,,,,
56065,Saint-Blaise-sur-Richelieu,16,-73.31254484,45.217063801,,,,,,,
56083,Saint-Jean-sur-Richelieu,16,-73.30133258,45.324629158,,1.000,1.000,0.010,1.000,1.000,1.000
56097,Mont-Saint-Gr�goire,16,-73.15029007,45.328408141,,,,,,,
56105,Sainte-Brigide-d'Iberville,16,-73.070057,45.315882173,,1.000,1.000,1.000,1.000,,
57005,Chambly,16,-73.28505129,45.42940028,,1.000,1.000,1.000,,,0.000
57010,Carignan,16,-73.33562964,45.448356772,,0.120,,0.000,,,
57020,Saint-Basile-le-Grand,16,-73.2705284,45.52804067,,1.000,1.000,1.000,1.000,1.000,1.000
57025,McMasterville,16,-73.23206354,45.546399151,,0.000,1.000,1.000,0.000,,
57030,Otterburn Park,16,-73.21034665,45.537974653,,0.500,0.700,1.000,1.000,1.000,1.000
57033,Saint-Jean-Baptiste,16,-73.13458839,45.514534608,,0.700,0.000,0.100,0.000,0.000,0.000
57035,Mont-Saint-Hilaire,16,-73.16830737,45.570332004,,0.950,0.950,3.000,3.000,3.000,3.000
57040,Beloeil,16,-73.2107386,45.589563647,,1.000,1.000,1.000,1.000,1.000,1.000
57045,Saint-Mathieu-de-Beloeil,16,-73.25447222,45.605824101,,0.000,,1.000,1.000,1.000,1.000
57050,Saint-Marc-sur-Richelieu,16,-73.23131601,45.685561354,,0.000,,1.000,1.000,1.000,1.000
57057,Saint-Charles-sur-Richelieu,16,-73.14955736,45.658263588,,0.000,,0.000,0.000,1.000,1.000
57068,Saint-Denis-sur-Richelieu,16,-73.12840619,45.756126226,,0.000,,,,1.000,1.000
57075,Saint-Antoine-sur-Richelieu,16,-73.2079008,45.794934157,,0.000,,0.000,0.000,1.000,1.000
58007,Brossard,16,-73.46153504,45.449589801,,0.350,0.350,0.350,1.000,1.000,1.000
58012,Saint-Lambert,16,-73.50901305,45.497503376,,1.000,1.000,1.000,1.000,1.000,
58033,Boucherville,16,-73.43209502,45.593542175,,1.000,1.000,1.000,1.000,1.000,1.000
58037,Saint-Bruno-de-Montarville,16,-73.34228602,45.526372563,,1.000,1.000,1.000,1.000,1.000,1.000
58227,Longueuil,16,-73.44738885,45.510951035,,1.000,1.000,1.000,1.000,1.000,1.000
59010,Sainte-Julie,16,-73.33130602,45.601799731,,0.240,0.230,0.300,0.300,0.300,0.300
59015,Saint-Amable,16,-73.30302997,45.656866223,,0.000,1.000,1.000,1.000,1.000,1.000
59020,Varennes,16,-73.40997868,45.681083779,,1.000,1.000,1.000,1.000,1.000,1.000
59025,Verch�res,16,-73.35078992,45.749132932,,0.100,0.200,1.000,1.000,1.000,0.000
59030,Calixa-Lavall�e,16,-73.26239986,45.751255311,,0.000,0.000,0.000,1.000,0.000,0.000
59035,Contrecoeur,16,-73.22270182,45.882961513,,0.100,0.100,0.100,0.100,0.100,0.100
60005,Charlemagne,14,-73.48969226,45.72551964,,0.200,0.000,0.000,0.000,0.200,0.200
60013,Repentigny,14,-73.47042512,45.760036501,,0.000,0.000,0.000,0.000,0.000,0.000
60020,Saint-Sulpice,14,-73.34566554,45.826232751,,0.000,0.000,0.000,0.000,1.000,
60028,L'Assomption,14,-73.40129814,45.858825489,,0.000,,0.200,0.200,0.500,0.500
60035,L'�piphanie,14,-73.48461002,45.849722024,,0.000,0.000,0.000,0.000,0.000,0.000
60040,L'�piphanie,14,-73.51805453,45.847449534,,,,,0.000,1.000,0.000
61005,Saint-Paul,14,-73.41540961,45.958688591,,0.000,0.000,,,,1.000
61013,Crabtree,14,-73.49829293,45.975400785,,1.000,1.000,1.000,1.000,1.000,1.000
61020,Saint-Pierre,14,-73.48108139,46.013665544,,,,,,,
61025,Joliette,14,-73.42990566,46.010816559,,1.000,1.000,1.000,1.000,1.000,1.000
61027,Saint-Thomas,14,-73.34530375,46.011988661,,0.000,0.000,0.000,0.000,0.000,0.000
61030,Notre-Dame-des-Prairies,14,-73.41648608,46.05208026,,0.000,0.000,0.000,0.000,0.000,0.000
61035,Saint-Charles-Borrom�e,14,-73.47312777,46.049342773,,0.000,0.000,0.000,0.000,0.000,0.000
61040,Saint-Ambroise-de-Kildare,14,-73.56742871,46.075913026,,0.000,0.000,0.000,0.000,0.000,0.000
61045,Notre-Dame-de-Lourdes,14,-73.44402857,46.092598352,,0.000,0.000,0.000,0.000,0.000,1.000
61050,Sainte-M�lanie,14,-73.54121914,46.145889177,,0.000,,0.100,0.100,0.100,0.080
62007,Saint-F�lix-de-Valois,14,-73.42073165,46.175808318,,0.000,0.000,0.000,0.000,0.000,0.100
62015,Saint-Jean-de-Matha,14,-73.53842562,46.244322946,,0.000,,,0.000,,0.500
62020,Sainte-B�atrix,14,-73.63547606,46.217102285,,0.100,1.000,1.000,1.000,1.000,1.000
62025,Saint-Alphonse-Rodriguez,14,-73.7095186,46.178333366,,0.000,,,,,0.900
62030,Sainte-Marcelline-de-Kildare,14,-73.62156314,46.116588828,,0.000,,,1.000,,
62037,Rawdon,14,-73.7331636,46.061142983,,0.300,0.450,,0.450,0.480,0.480
62047,Chertsey,14,-73.87524057,46.112139274,,0.000,,,0.000,0.000,0.000
62053,Entrelacs,14,-74.006131,46.129551735,,,,,,,
62055,Notre-Dame-de-la-Merci,14,-74.03178461,46.24721593,,,,,,,
62060,Saint-Donat,14,-74.22829037,46.323451832,,1.000,1.000,1.000,0.700,1.000,1.000
62065,Saint-C�me,14,-73.80285213,46.26662167,,,,,,,0.000
62070,Sainte-�m�lie-de-l'�nergie,14,-73.71074829,46.341332524,,0.010,,0.000,0.000,0.000,0.000
62075,Saint-Damien,14,-73.56247039,46.385958961,,0.500,0.500,0.500,0.500,,0.000
62080,Saint-Z�non,14,-73.75712215,46.535598306,,0.000,0.000,0.000,0.000,1.000,1.000
62085,Saint-Michel-des-Saints,14,-73.87642126,46.681929135,,0.000,0.050,,,,
63005,Sainte-Marie-Salom�,14,-73.49393026,45.925935103,,,,,,,
63013,Saint-Jacques,14,-73.56161469,45.94476494,,0.000,0.000,0.000,0.000,0.000,
63023,Saint-Alexis,14,-73.63677094,45.944195805,,0.000,0.000,0.000,0.000,0.000,0.000
63030,Saint-Esprit,14,-73.65481684,45.91028082,,0.000,0.000,0.500,1.000,1.000,0.000
63035,Saint-Roch-de-l'Achigan,14,-73.58229612,45.843722973,,1.000,1.000,1.000,1.000,1.000,1.000
63040,Saint-Roch-Ouest,14,-73.67536641,45.861673407,,,,,,,
63048,Saint-Lin--Laurentides,14,-73.78143342,45.857454404,,,,,,,
63055,Saint-Calixte,14,-73.88420732,45.959723882,,,,,,1.000,4.000
63060,Sainte-Julienne,14,-73.75944144,45.962745891,,0.000,0.000,,0.000,0.000,0.000
63065,Saint-Liguori,14,-73.58032327,46.015592059,,0.000,1.000,1.000,0.000,1.000,1.000
64008,Terrebonne,14,-73.72454076,45.748042614,,1.000,1.000,1.000,0.000,0.000,0.000
64015,Mascouche,14,-73.61344015,45.768388272,,0.050,,0.010,0.095,0.500,0.500
65005,Laval,13,-73.73440272,45.605973199,,0.770,0.820,1.000,1.540,1.280,1.190
66007,Montr�al-Est,06,-73.52083363,45.628626917,,,,1.000,1.000,1.000,1.000
66023,Montr�al,06,-73.59956292,45.55879795,,0.900,0.800,1.000,1.000,1.000,1.000
66032,Westmount,06,-73.59947819,45.484705789,,1.000,1.000,,,,
66047,Montr�al-Ouest,06,-73.65029758,45.453121102,,0.000,0.000,0.000,0.000,0.000,1.000
66058,C�te-Saint-Luc,06,-73.66653136,45.467998726,,1.000,,1.000,1.000,1.000,1.000
66062,Hampstead,06,-73.64578011,45.481489074,,1.000,1.000,1.000,1.000,1.000,1.000
66072,Mont-Royal,06,-73.65228119,45.507307427,,1.150,1.000,1.000,1.000,1.000,1.000
66087,Dorval,06,-73.75189243,45.456515827,,1.000,,1.000,1.000,1.000,1.000
66092,L'�le-Dorval,06,-73.74193266,45.43218649,,,,,,,
66097,Pointe-Claire,06,-73.80523349,45.437295282,,1.000,1.000,1.000,1.000,1.000,1.000
66102,Kirkland,06,-73.85893747,45.452889706,,0.000,,1.000,1.000,1.000,1.000
66107,Beaconsfield,06,-73.86126133,45.415479698,,2.000,,3.000,3.000,3.000,3.000
66112,Baie-D'Urf�,06,-73.91404762,45.416564912,,,,2.000,2.000,2.000,1.000
66117,Sainte-Anne-de-Bellevue,06,-73.939475,45.423976365,,0.000,,0.000,0.000,1.000,1.000
66127,Senneville,06,-73.96919589,45.435941324,,,,0.000,0.000,0.300,0.100
66142,Dollard-Des Ormeaux,06,-73.81910303,45.484380198,,1.000,1.000,0.250,1.000,1.000,1.000
67005,Saint-Mathieu,16,-73.53855811,45.313302868,,0.000,1.000,1.000,0.000,0.000,0.000
67010,Saint-Philippe,16,-73.45520174,45.337530821,,1.000,1.000,1.000,1.000,1.000,1.000
67015,La Prairie,16,-73.44671474,45.403629019,,0.480,1.000,1.000,1.000,1.000,1.000
67020,Candiac,16,-73.51517042,45.376081283,,2.000,2.000,1.000,1.000,1.000,1.000
67025,Delson,16,-73.54836843,45.376081283,,2.000,1.000,1.000,1.000,1.000,2.000
67030,Sainte-Catherine,16,-73.57090095,45.406176894,,1.000,,1.000,1.000,1.000,1.000
67035,Saint-Constant,16,-73.59586658,45.345508235,,,,1.000,1.000,,
67040,Saint-Isidore,16,-73.68734933,45.289943724,,0.020,,0.100,0.100,1.000,1.000
67045,Mercier,16,-73.75151665,45.3009374,,1.000,1.000,1.000,,,
67050,Ch�teauguay,16,-73.73504561,45.360133123,,1.000,1.000,1.000,1.000,1.000,1.000
67055,L�ry,16,-73.79668995,45.343219256,,,,,,,
68005,Saint-Bernard-de-Lacolle,16,-73.45458815,45.065799721,,,,,,,
68010,Hemmingford,16,-73.58550597,45.048984162,,0.000,0.000,0.000,0.000,0.000,0.000
68015,Hemmingford,16,-73.6018671,45.068277902,,,,,,,
68020,Sainte-Clotilde,16,-73.66334758,45.152412609,,,,,,,
68025,Saint-Patrice-de-Sherrington,16,-73.53660235,45.147008676,,,,,,,
68030,Napierville,16,-73.40328884,45.187393424,,1.160,1.000,1.000,1.000,1.000,1.000
68035,Saint-Cyprien-de-Napierville,16,-73.43698388,45.183340717,,0.000,1.000,1.000,0.000,0.000,0.000
68040,Saint-Jacques-le-Mineur,16,-73.43701179,45.261996758,,,,,,,0.000
68045,Saint-�douard,16,-73.50655976,45.244234756,,,,,,,
68050,Saint-Michel,16,-73.57434091,45.228400403,,,,,,,
68055,Saint-R�mi,16,-73.63873204,45.249884447,,0.000,,0.000,,,
69005,Havelock,16,-73.75141954,45.047804433,,,,,,,
69010,Franklin,16,-73.90044471,45.050986365,,0.000,0.000,0.000,0.000,0.000,1.000
69017,Saint-Chrysostome,16,-73.77180893,45.110317631,,0.000,0.000,0.000,0.000,,0.000
69025,Howick,16,-73.84862554,45.188766948,,0.020,,,0.500,,
69030,Tr�s-Saint-Sacrement,16,-73.86472222,45.160425849,,,,,,,
69037,Ormstown,16,-73.98197166,45.110521242,,1.000,,0.000,1.000,1.000,1.000
69045,Hinchinbrooke,16,-74.09991211,45.053756618,,,,,,,
69050,Elgin,16,-74.24061663,45.032663107,,,,,,,
69055,Huntingdon,16,-74.1796475,45.088342074,,0.010,,0.000,,,
69060,Godmanchester,16,-74.23930812,45.078627832,,,,,,,
69065,Sainte-Barbe,16,-74.21828351,45.171602315,,,,,0.000,0.000,0.000
69070,Saint-Anicet,16,-74.35134693,45.110368496,,,,,,,
69075,Dundee,16,-74.4685341,45.033474686,,,,,,,
70005,Saint-Urbain-Premier,16,-73.72441929,45.211868078,,1.000,0.000,,,,
70012,Sainte-Martine,16,-73.78883758,45.255299489,,0.500,,0.000,,,
70022,Beauharnois,16,-73.89066194,45.299686754,,0.050,0.000,0.200,1.000,1.000,
70030,Saint-�tienne-de-Beauharnois,16,-73.9009185,45.233295413,,,,,,,
70035,Saint-Louis-de-Gonzague,16,-74.0081102,45.204930575,,,,,,,
70040,Saint-Stanislas-de-Kostka,16,-74.12205093,45.188743938,,,,,,,
70052,Salaberry-de-Valleyfield,16,-74.05879121,45.268007952,,0.750,0.750,0.750,1.000,0.200,1.000
71005,Rivi�re-Beaudette,16,-74.33021487,45.21828408,,,,,,,
71015,Saint-T�lesphore,16,-74.39248818,45.280178907,,,,,,,
71020,Saint-Polycarpe,16,-74.30347852,45.301793152,,1.000,1.000,1.000,0.000,,0.000
71025,Saint-Zotique,16,-74.25671878,45.235474715,,0.200,0.000,0.000,0.000,0.000,1.000
71033,Les Coteaux,16,-74.24687994,45.262545374,,0.000,,0.000,0.000,0.000,0.000
71040,Coteau-du-Lac,16,-74.19657185,45.295939798,,0.025,,0.000,0.000,0.000,0.000
71045,Saint-Clet,16,-74.22544385,45.342200846,,,,,,,
71050,Les C�dres,16,-74.08468494,45.338572489,,,,,0.000,0.000,0.000
71055,Pointe-des-Cascades,16,-73.95484595,45.330987046,,0.000,0.000,0.000,0.000,,
71060,L'�le-Perrot,16,-73.95515844,45.386978983,,1.000,,1.000,1.000,1.000,1.000
71065,Notre-Dame-de-l'�le-Perrot,16,-73.90380521,45.371378427,,0.030,0.020,0.020,0.020,0.020,0.020
71070,Pincourt,16,-73.98471666,45.372168075,,1.000,1.000,1.000,1.000,1.000,1.000
71075,Terrasse-Vaudreuil,16,-73.98647757,45.391963464,,1.000,,1.000,1.000,1.000,1.000
71083,Vaudreuil-Dorion,16,-74.04015123,45.391648441,,0.001,1.000,1.000,1.000,1.000,1.000
71090,Vaudreuil-sur-le-Lac,16,-74.03907781,45.436611453,,1.000,,1.000,,,0.000
71095,L'�le-Cadieux,16,-74.01336723,45.441320637,,0.000,,0.000,,,0.000
71100,Hudson,16,-74.16655814,45.464440179,,0.000,0.000,,,,
71105,Saint-Lazare,16,-74.16885425,45.411095501,,0.000,,0.000,0.000,0.000,0.100
71110,Sainte-Marthe,16,-74.30437734,45.39098931,,0.000,0.000,0.000,0.000,,
71115,Sainte-Justine-de-Newton,16,-74.37819811,45.36240973,,,,,,,
71125,Tr�s-Saint-R�dempteur,16,-74.37680104,45.431250545,,,,,,,
71133,Rigaud,16,-74.31252196,45.479264422,,0.000,0.000,0.000,0.000,,0.000
71140,Pointe-Fortune,16,-74.37071175,45.541670103,,,,,,,
72005,Saint-Eustache,15,-73.91598685,45.577056183,,0.330,0.750,1.110,0.750,1.000,1.000
72010,Deux-Montagnes,15,-73.90376884,45.541904531,,2.000,1.000,1.000,1.000,1.000,1.000
72015,Sainte-Marthe-sur-le-Lac,15,-73.93186719,45.525935602,,0.000,0.000,0.000,0.000,0.000,0.100
72020,Pointe-Calumet,15,-73.97132279,45.494548249,,0.000,0.000,0.000,0.000,0.000,0.000
72025,Saint-Joseph-du-Lac,15,-74.01823889,45.530921662,,0.255,0.000,0.000,1.000,1.000,1.000
72032,Oka,15,-74.06659843,45.493830977,,0.000,0.000,,,,0.150
72043,Saint-Placide,15,-74.20052119,45.536210916,,0.000,,,,0.000,0.000
73005,Boisbriand,15,-73.84955256,45.614835269,,0.500,0.500,0.500,1.000,1.000,0.000
73010,Sainte-Th�r�se,15,-73.84144261,45.645474724,,0.000,,0.050,1.000,,0.000
73015,Blainville,15,-73.85589511,45.682298706,,0.000,0.180,0.180,,0.200,0.200
73020,Rosem�re,15,-73.79654659,45.637849415,,0.000,0.000,0.000,0.000,0.100,1.000
73025,Lorraine,15,-73.78357546,45.666440601,,0.000,0.000,1.000,1.000,1.000,1.000
73030,Bois-des-Filion,15,-73.75632654,45.668716277,,,,1.000,1.000,,
73035,Sainte-Anne-des-Plaines,15,-73.82943987,45.76560611,,2.000,2.000,2.000,2.000,2.000,2.000
74005,Mirabel,15,-74.06149259,45.652536926,,0.100,0.000,0.010,0.200,0.220,0.300
75005,Saint-Colomban,15,-74.12777399,45.733004033,,0.129,0.000,0.000,0.000,0.000,0.000
75017,Saint-J�r�me,15,-74.0358049,45.796945113,,0.000,1.000,6.000,4.000,6.000,6.000
75028,Sainte-Sophie,15,-73.90714112,45.825590939,,0.000,,0.000,,0.000,0.000
75040,Pr�vost,15,-74.06655411,45.861920242,,0.100,1.000,1.000,1.000,1.000,1.000
75045,Saint-Hippolyte,15,-74.01060581,45.922846792,,1.000,0.000,0.400,1.000,1.000,1.000
76008,Saint-Andr�-d'Argenteuil,15,-74.31390428,45.571560912,,0.100,0.050,0.000,0.050,,
76020,Lachute,15,-74.30052815,45.669379717,,0.000,0.200,0.000,0.000,0.000,0.000
76025,Gore,15,-74.25527234,45.765088128,,,,,,,
76030,Mille-Isles,15,-74.22274963,45.821138406,,,,,,,
76035,Wentworth,15,-74.37144929,45.795235244,,,,,,,
76043,Brownsburg-Chatham,15,-74.45359821,45.666886542,,0.750,0.750,1.000,0.000,1.000,1.000
76052,Grenville-sur-la-Rouge,15,-74.65898734,45.703503352,,0.000,1.000,,1.000,1.000,1.000
76055,Grenville,15,-74.59667497,45.629291978,,1.000,0.000,1.000,1.000,1.000,1.000
76065,Harrington,15,-74.62601124,45.851425708,,,,,,,
77011,Est�rel,15,-74.02985453,46.045654084,,0.000,0.000,1.000,1.000,0.000,0.000
77012,Sainte-Marguerite-du-Lac-Masson,15,-74.10980441,46.052867852,,1.000,,1.000,,,0.000
77022,Sainte-Ad�le,15,-74.12581801,45.971517543,,0.000,0.000,0.990,1.000,1.000,1.000
77030,Piedmont,15,-74.11681592,45.905542799,,0.000,0.050,1.000,1.000,1.000,1.000
77035,Sainte-Anne-des-Lacs,15,-74.13528445,45.854731415,,,,,,,
77043,Saint-Sauveur,15,-74.18878726,45.878219065,,0.200,0.100,0.100,0.300,,0.000
77050,Morin-Heights,15,-74.2524732,45.897307581,,0.200,0.700,0.700,1.000,,1.000
77055,Lac-des-Seize-�les,15,-74.47061013,45.897834652,,,,,,,
77060,Wentworth-Nord,15,-74.47047029,45.833226336,,,,,,,
77065,Saint-Adolphe-d'Howard,15,-74.3521412,45.954132719,,,,0.330,,0.000,
78005,Val-Morin,15,-74.19330026,45.99586915,,0.050,0.050,,,,0.050
78010,Val-David,15,-74.2014605,46.031601042,,0.000,,0.000,0.000,0.000,1.000
78015,Lantier,15,-74.25880818,46.165920112,,,,,,,
78020,Sainte-Lucie-des-Laurentides,15,-74.1922155,46.155577114,,0.000,,0.000,0.500,0.000,1.000
78032,Sainte-Agathe-des-Monts,15,-74.27465516,46.080418227,,0.010,0.100,0.100,1.000,1.000,1.000
78042,Ivry-sur-le-Lac,15,-74.36433318,46.076321138,,,,,,,
78047,Saint-Faustin--Lac-Carr�,15,-74.46875098,46.078660276,,0.000,,,,0.000,
78050,Barkmere,15,-74.54313368,45.99437776,,,,,,,
78055,Montcalm,15,-74.47354382,45.972260767,,,,,,,
78060,Arundel,15,-74.61026305,45.986506928,,,,,,,
78065,Huberdeau,15,-74.66398118,45.993996043,,1.000,0.100,0.100,1.000,1.000,1.000
78070,Amherst,15,-74.76964598,46.040863371,,0.500,0.000,0.000,0.000,0.000,0.000
78075,Br�beuf,15,-74.67454936,46.082612109,,0.000,0.000,0.000,0.000,0.000,0.000
78095,Lac-Sup�rieur,15,-74.49120353,46.291876291,,,,,,,
78100,Val-des-Lacs,15,-74.37746324,46.219789718,,,,,,,
78102,Mont-Tremblant,15,-74.59620204,46.177501737,,0.000,,1.000,1.000,1.000,1.000
78115,La Conception,15,-74.73728789,46.16003999,,0.000,0.000,0.000,0.000,0.000,0.000
78120,Labelle,15,-74.76394419,46.224382613,,0.100,0.000,1.000,1.000,1.000,1.000
78127,Lac-Tremblant-Nord,15,-74.64698109,46.251403913,,,,,,,
78130,La Minerve,15,-74.98373711,46.209015007,,0.000,0.000,1.000,0.000,,
79005,Notre-Dame-du-Laus,15,-75.58662858,46.092826367,,,,,,,
79010,Notre-Dame-de-Pontmain,15,-75.68653578,46.304730442,,1.000,1.000,1.000,1.000,1.000,1.000
79015,Lac-du-Cerf,15,-75.51342367,46.294417162,,,,,,,
79022,Saint-Aim�-du-Lac-des-�les,15,-75.54961859,46.386580594,,0.750,,0.250,0.100,0.100,0.100
79025,Kiamika,15,-75.31714637,46.377930304,,0.000,1.000,1.000,0.000,1.000,1.000
79030,Nominingue,15,-75.07853423,46.393090636,,0.000,,1.000,1.000,0.000,
79037,Rivi�re-Rouge,15,-75.01103311,46.536403192,,0.200,,0.000,0.000,,0.000
79047,La Macaza,15,-74.74356509,46.407970735,,0.000,1.000,0.000,1.000,1.000,0.000
79050,L'Ascension,15,-74.81069433,46.564843652,,0.000,,1.000,0.000,0.000,0.000
79060,Lac-Saguay,15,-75.1602765,46.538474087,,,,,,,
79065,Chute-Saint-Philippe,15,-75.15665977,46.698944921,,,,,,,
79078,Lac-des-�corces,15,-75.31514527,46.559509824,,0.000,0.000,1.000,0.000,1.000,1.000
79088,Mont-Laurier,15,-75.5778112,46.573987158,,0.000,,1.000,1.000,0.000,
79097,Ferme-Neuve,15,-75.58358132,46.842923759,,,,,,1.000,1.000
79105,Lac-Saint-Paul,15,-75.23969926,46.772551902,,0.000,,,,,
79110,Mont-Saint-Michel,15,-75.27114804,46.820800664,,1.000,0.000,,1.000,0.000,0.500
79115,Sainte-Anne-du-Lac,15,-75.35951626,46.911992362,,0.000,0.000,0.000,0.000,0.000,0.000
80005,Fassett,07,-74.83975411,45.650706424,,1.000,,,0.000,0.000,
80010,Montebello,07,-74.9457158,45.651393344,,1.000,,0.000,0.000,1.000,1.000
80015,Notre-Dame-de-Bonsecours,07,-74.85642866,45.75742405,,0.500,,,0.000,,
80020,Notre-Dame-de-la-Paix,07,-74.98435656,45.79470864,,0.000,,0.000,0.000,0.000,
80027,Saint-Andr�-Avellin,07,-75.03622307,45.740937568,,0.000,,0.010,,,
80037,Papineauville,07,-75.02515364,45.668119161,,0.100,,0.400,0.600,1.000,1.000
80045,Plaisance,07,-75.10834663,45.62089576,,0.000,,,,0.000,
