an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2019,2018,23027,Québec,V,543095,100 000 et plus,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,70842894853.900000,,1750348620.000000,,1044391520.000000,1042451200.000000,1617874613.000000,,896134492.000000,,148257028.000000,,4922906.000000,,107928508.000000,109223306.000000,119820288.000000,,1539810413.000000,,1709687212.000000,1757159502.000000,703960617.000000,1053198885.000000,331602137.000000,7054063930.000000,2103174922.000000,201867174.000000,,,,,,,,0.021100,,8780.000000,,,,5092.000000,,,6262.000000,,,,3564.000000,,,0.645500,0.553900,0.091600,0.066700,0.074100,0.213700,0.124800,0.637600,0.046600,0.024100,,,10059.000000,,,,5834.000000,,,0.215600,0.298200,1.134000,1.134000,2200.000000,0.000000,2200.000000,98.000000,105.000000
2019,2018,23057,L'Ancienne-Lorette,V,16876,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,2024266688.440000,,38685297.000000,,28323285.000000,,36154336.000000,,24203461.000000,,4119824.000000,,82077.000000,,358906.000000,,962068.000000,,33568562.000000,,49362116.000000,,,32127752.000000,3595139.000000,90252494.000000,35353471.000000,11139002.000000,,,,,,,,0.016500,,5657.000000,,,,4366.000000,,,4840.000000,,,,3693.000000,,,0.783400,0.669400,0.114000,0.009900,0.026600,0.180100,0.308100,0.566100,0.039600,0.024400,,,8338.000000,,,,6437.000000,,,0.110800,0.391700,1.103300,1.103300,2645.000000,0.000000,2645.000000,100.000000,108.000000
2019,2018,23072,Saint-Augustin-de-Desmaures,V,19164,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,3444623289.038000,,70748252.000000,,54699803.000000,,70032031.000000,,49256849.000000,,5442954.000000,,30809.000000,,1343673.000000,,1210026.000000,,57314616.000000,,113589625.000000,,,83350997.000000,13876052.000000,212250525.000000,110771518.000000,19596173.000000,,0.000000,,,,,,0.016600,,7067.000000,,,,6784.000000,,,6893.000000,,,,6478.000000,,,0.781100,0.703300,0.077700,0.019200,0.017300,0.182500,0.279800,0.719200,0.039700,0.033000,,,14013.000000,,,,13452.000000,,,0.233000,0.521900,1.192300,1.192300,4226.000000,0.000000,4226.000000,108.000000,108.000000
2019,2018,25213,Lévis,V,146183,100 000 et plus,AR251,Hors MRC - Lévis,12,Chaudière-Appalaches,CM235,Communauté métropolitaine de Québec,18253451640.600000,,344332512.000000,,231272524.000000,,297402696.000000,,194759141.000000,,36473806.000000,,2021008.000000,,6901355.000000,,15697996.000000,,293843974.000000,,458834558.000000,,,458834558.000000,62862333.000000,1317765093.000000,486846858.000000,17960945.000000,,,,,,,,0.016000,,5065.000000,,,,4155.000000,,,4253.000000,,,,3293.000000,,,0.777500,0.654900,0.122600,0.023200,0.052800,0.146500,0.060400,0.585000,0.056500,0.025100,,,7963.000000,,,,6533.000000,,,0.216100,0.369400,0.999700,,2236.000000,,,86.000000,80.000000
2019,2018,26005,Frampton,M,1368,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,160735249.500000,,7241865.000000,,1460748.000000,,3617814.000000,,1142438.000000,,318310.000000,,78069.000000,,4661.000000,,334835.000000,,3118872.000000,,1003468.000000,,,1003468.000000,165590.000000,17631732.000000,863300.000000,1043182.000000,,0.000000,,,,,,0.018900,,2354.000000,,,,3650.000000,,,1172.000000,,,,1754.000000,,,0.403800,0.315800,0.088000,0.001300,0.092600,0.502400,0.288300,0.625600,0.270700,0.006200,,,777.000000,,,,1205.000000,,,0.064400,0.049000,0.901200,,1138.000000,,,83.000000,116.000000
2019,2018,26010,Saints-Anges,P,1209,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,126489677.600000,,2047396.000000,,1348482.000000,,1709565.000000,,1224206.000000,,124276.000000,,33476.000000,,6646.000000,,198003.000000,,1792323.000000,,1279939.000000,,,1279939.000000,70142.000000,7238766.000000,1119497.000000,559290.000000,,,,,,,,0.013900,,2055.000000,,,,3043.000000,,,1615.000000,,,,2333.000000,,,0.788800,0.716100,0.072700,0.003900,0.115800,0.091500,0.327200,0.580900,0.087300,0.010100,,,1495.000000,,,,2214.000000,,,0.046300,0.154700,1.043200,,1580.000000,,,96.000000,85.000000
2019,2018,26015,Vallée-Jonction,M,1968,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,160454084.300000,,4474922.000000,,2215703.000000,,3235151.000000,,1635412.000000,,580291.000000,,,,29406.000000,,387162.000000,,3530808.000000,,3998581.000000,,,3998581.000000,606625.000000,20539345.000000,3492656.000000,372980.000000,,,,,,,,0.022000,,3300.000000,,,,2012.000000,,,2192.000000,,,,1263.000000,,,0.684900,0.505500,0.179400,0.009100,0.119700,0.186400,0.115300,0.586000,0.065100,0.024900,,,3737.000000,,,,2278.000000,,,0.189700,0.170000,1.364900,,1753.000000,,,126.000000,135.000000
2019,2018,26022,Saint-Elzéar,M,2450,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,260928942.800000,,4309220.000000,,2890799.000000,,3416521.000000,,2266419.000000,,624380.000000,,11775.000000,,28226.000000,,225806.000000,,3268865.000000,,5877367.000000,,,5877367.000000,810961.000000,27038915.000000,7926332.000000,812447.000000,,,,,,,,0.012500,,2245.000000,,,,2885.000000,,,2071.000000,,,,2560.000000,,,0.846100,0.663400,0.182800,0.008300,0.066100,0.079500,0.237800,0.682800,0.074800,0.022500,,,4051.000000,,,,5206.000000,,,0.258900,0.293100,1.092000,,1899.000000,,,105.000000,90.000000
2019,2018,26030,Sainte-Marie,V,13889,10 000 @ 24 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,1379806535.250000,,29575082.000000,,21161639.000000,,24816578.000000,,14477219.000000,,5141448.000000,,402707.000000,,608702.000000,,382913.000000,,25637798.000000,,27528385.000000,,,27528385.000000,4381868.000000,158442377.000000,35815285.000000,8175565.000000,,,,,,,,0.018300,,4189.000000,,,,3571.000000,,,3638.000000,,,,2994.000000,,,0.790500,0.583400,0.207200,0.024500,0.015400,0.169500,0.329400,0.624800,0.052900,0.020000,,,4570.000000,,,,3895.000000,,,0.190800,0.226000,1.390800,,2245.000000,,,126.000000,120.000000
2019,2018,26035,Sainte-Marguerite,P,1164,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,131044334.400000,,4136550.000000,,1919639.000000,,2580777.000000,,1284778.000000,,525911.000000,,56657.000000,,10874.000000,,362413.000000,,2244919.000000,,5630811.000000,,,5630811.000000,707973.000000,23297631.000000,6496093.000000,583730.000000,,,,,,,,0.016700,,2627.000000,,,,3524.000000,,,2355.000000,,,,3091.000000,,,0.701600,0.497800,0.203800,0.004200,0.140400,0.153800,0.226200,0.772500,0.158900,0.043000,,,6760.000000,,,,9067.000000,,,0.318100,0.278800,1.446200,,1884.000000,,,133.000000,102.000000
2019,2018,26040,Sainte-Hénédine,P,1290,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,136981515.000000,,3272861.000000,,1555054.000000,,1873386.000000,,1138928.000000,,416126.000000,,19718.000000,,31992.000000,,64637.000000,,1804428.000000,,1816112.000000,,,1816112.000000,127251.000000,13122566.000000,1386000.000000,1444800.000000,,,,,,,,0.013000,,2500.000000,,,,3000.000000,,,2250.000000,,,,2614.000000,,,0.830100,0.608000,0.222100,0.017100,0.034500,0.118300,0.771200,0.634000,0.122100,0.013300,,,2544.000000,,,,3052.000000,,,0.088200,0.105600,1.132400,,1774.000000,,,104.000000,80.000000
2019,2018,26048,Scott,M,2435,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,267180435.850000,,7992041.000000,,3019206.000000,,4445562.000000,,2339868.000000,,679338.000000,,8006.000000,,20538.000000,,62438.000000,,4882067.000000,,21979464.000000,,,21979464.000000,1689875.000000,39740378.000000,21502769.000000,-262519.000000,,,,,,,,0.018200,,3124.000000,,,,3744.000000,,,2147.000000,,,,2319.000000,,,0.679200,0.526300,0.152800,0.004600,0.014000,0.302200,-0.059100,0.752500,0.090900,0.082300,,,14089.000000,,,,16881.000000,,,0.362600,0.541100,1.089300,,2008.000000,,,105.000000,131.000000
2019,2018,26055,Saint-Bernard,M,2382,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,288846248.850000,,5538138.000000,,2985522.000000,,3869613.000000,,2222122.000000,,763400.000000,,19683.000000,,24108.000000,,152976.000000,,3953490.000000,,3442909.000000,,,3442909.000000,307704.000000,22805534.000000,4479014.000000,296536.000000,,,,,,,,0.013600,,2730.000000,,,,3639.000000,,,2235.000000,,,,2762.000000,,,0.771500,0.574200,0.197300,0.006200,0.039500,0.182700,0.076600,0.612700,0.130700,0.011900,,,2389.000000,,,,3185.000000,,,0.101900,0.196400,0.995600,,1730.000000,,,96.000000,98.000000
2019,2018,26063,Saint-Isidore,M,3104,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,384349825.600000,,5946349.000000,,4093664.000000,,5216144.000000,,3012950.000000,,1080714.000000,,8076.000000,,49780.000000,,282044.000000,,4896106.000000,,12066542.000000,,,12066542.000000,1571375.000000,52860404.000000,22213909.000000,3025952.000000,,,,,,,,0.012700,,2769.000000,,,,3464.000000,,,2443.000000,,,,2901.000000,,,0.784800,0.577600,0.207200,0.009500,0.054100,0.151600,0.580100,0.772300,0.025100,0.031400,,,6837.000000,,,,8552.000000,,,0.334000,0.420200,1.040900,,1973.000000,,,101.000000,92.000000
2019,2018,26070,Saint-Lambert-de-Lauzon,M,6709,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,769831376.400000,,9047887.000000,,7411883.000000,,8920192.000000,,6290366.000000,,1121517.000000,,171840.000000,,95801.000000,,394539.000000,,8421681.000000,,11285597.000000,,,11285597.000000,1835707.000000,32843833.000000,11727183.000000,854619.000000,,,,,,,,0.010700,,2500.000000,,,,2857.000000,,,2293.000000,,,,2566.000000,,,0.830900,0.705200,0.125700,0.010700,0.044200,0.114100,0.095800,0.596400,0.014100,0.014700,,,3420.000000,,,,3908.000000,,,0.217900,0.357100,0.871600,,2022.000000,,,84.000000,77.000000
2019,2018,27008,Saint-Victor,M,2431,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,245442885.000000,,5466276.000000,,3672951.000000,,4649822.000000,,2754389.000000,,918562.000000,,42881.000000,,29207.000000,,539698.000000,,4037945.000000,,2435470.000000,,,2435470.000000,782996.000000,23737100.000000,3262740.000000,1329808.000000,,,,,,,,0.016300,,2291.000000,,,,2923.000000,,,2140.000000,,,,2687.000000,,,0.789900,0.592400,0.197500,0.006300,0.116100,0.087700,0.286000,0.660600,0.133500,0.009900,,,1396.000000,,,,1782.000000,,,0.201000,0.137500,1.490800,,1960.000000,,,144.000000,118.000000
2019,2018,27015,Saint-Alfred,M,534,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,53920668.000000,,4694580.000000,,479845.000000,,667744.000000,,429946.000000,,49899.000000,,,,,,120281.000000,,661653.000000,,233927.000000,,,233927.000000,44.000000,9695625.000000,,83050.000000,,,,,,,,0.012300,,1390.000000,,,,2605.000000,,,1036.000000,,,,1889.000000,,,0.718600,0.643900,0.074700,,0.180100,0.101300,0.124400,0.883100,0.667000,0.004300,,,491.000000,,,,921.000000,,,0.000100,,0.867800,,1231.000000,,,80.000000,75.000000
2019,2018,27028,Beauceville,V,6339,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,530871715.000000,,12762965.000000,,8961811.000000,,11660863.000000,,6728355.000000,,2183168.000000,,172881.000000,,542018.000000,,448398.000000,,11848439.000000,,19117215.000000,,,19117215.000000,2667853.000000,62797799.000000,21740221.000000,2643758.000000,,,,,,,,0.022000,,3281.000000,,,,3497.000000,,,2595.000000,,,,2684.000000,,,0.764200,0.577000,0.187200,0.046500,0.038500,0.150800,0.226700,0.603200,0.032600,0.036000,,,5372.000000,,,,5725.000000,,,0.231000,0.346200,1.587300,,1867.000000,,,153.000000,159.000000
2019,2018,27035,Saint-Odilon-de-Cranbourne,P,1467,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,130642318.300000,,2450755.000000,,1710529.000000,,2297766.000000,,1414107.000000,,296422.000000,,44896.000000,,12827.000000,,242866.000000,,2654347.000000,,836283.000000,,,836283.000000,157205.000000,8002679.000000,1361014.000000,587078.000000,,0.000000,,,,,,0.020000,,2676.000000,,,,3738.000000,,,1845.000000,,,,2451.000000,,,0.744400,0.615400,0.129000,0.005600,0.105700,0.144300,0.255500,0.462200,0.019800,0.006400,,,858.000000,,,,1198.000000,,,0.068100,0.170100,1.302600,,1384.000000,,,120.000000,123.000000
2019,2018,27043,Saint-Joseph-de-Beauce,V,4957,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,398770135.000000,,18549033.000000,,6001352.000000,,9427183.000000,,4568027.000000,,1428950.000000,,1400413.000000,,373368.000000,,396261.000000,,9058350.000000,,12389156.000000,,,12389156.000000,1004853.000000,58933789.000000,12002681.000000,1808202.000000,,0.000000,,,,,,0.019200,,3077.000000,,,,3032.000000,,,2522.000000,,,,2376.000000,,,0.636100,0.484600,0.151600,0.039600,0.042000,0.282200,0.191800,0.657600,0.179500,0.031100,,,4978.000000,,,,4905.000000,,,0.144400,0.203700,1.484200,,1848.000000,,,143.000000,139.000000
2019,2018,27050,Saint-Joseph-des-Érables,M,441,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,48385000.000000,,1019409.000000,,532563.000000,,671042.000000,,478986.000000,,53577.000000,,,,796.000000,,65548.000000,,719680.000000,,4805.000000,,,4805.000000,,2238385.000000,196500.000000,336880.000000,,,,,,,,0.014900,,2589.000000,,,,4089.000000,,,1937.000000,,,,3026.000000,,,0.793600,0.713800,0.079800,0.001200,0.097700,0.107500,0.502000,0.628300,0.205400,0.000100,,,17.000000,,,,27.000000,,,,0.087800,1.086800,,1401.000000,,,100.000000,91.000000
2019,2018,27055,Saint-Jules,P,600,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,54869958.000000,,951029.000000,,671809.000000,,884616.000000,,544625.000000,,127184.000000,,13886.000000,,629.000000,,179571.000000,,1028388.000000,,387034.000000,,,387034.000000,148176.000000,7275415.000000,1136879.000000,341101.000000,,0.000000,,,,,,0.018500,,2322.000000,,,,3636.000000,,,1584.000000,,,,2408.000000,,,0.759400,0.615700,0.143800,0.000700,0.203000,0.036900,0.385600,0.675300,0.025000,0.007100,,,886.000000,,,,1387.000000,,,0.167900,0.156300,1.203800,,1175.000000,,,111.000000,113.000000
2019,2018,27060,Tring-Jonction,VL,1507,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,104366520.000000,,5142039.000000,,1632686.000000,,2492379.000000,,1125541.000000,,507145.000000,,51097.000000,,19003.000000,,254547.000000,,2923000.000000,,9691026.000000,,,9691026.000000,671059.000000,27425250.000000,5180358.000000,748191.000000,,,,,,,,0.027500,,3431.000000,,,,3720.000000,,,2056.000000,,,,2115.000000,,,0.655100,0.451600,0.203500,0.007600,0.102100,0.235200,0.300200,0.746300,0.118600,0.092900,,,11578.000000,,,,12553.000000,,,0.256400,0.188900,1.527300,,1858.000000,,,141.000000,169.000000
2019,2018,27065,Saint-Frédéric,P,1100,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,101413580.000000,,2322005.000000,,1382627.000000,,1642494.000000,,1063028.000000,,319599.000000,,30596.000000,,20694.000000,,118910.000000,,1859882.000000,,1833395.000000,,,1833395.000000,219123.000000,9255894.000000,1776323.000000,443306.000000,,,,,,,,0.018000,,2413.000000,,,,3209.000000,,,1889.000000,,,,2426.000000,,,0.841800,0.647200,0.194600,0.012600,0.072400,0.073200,0.269900,0.661400,0.122600,0.018100,,,2419.000000,,,,3216.000000,,,0.133000,0.191900,1.359700,,1555.000000,,,125.000000,110.000000
2019,2018,27070,Saint-Séverin,P,286,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,44673285.000000,,1384221.000000,,491966.000000,,1142361.000000,,412645.000000,,79321.000000,,9587.000000,,,,230695.000000,,1095273.000000,,835179.000000,,,835179.000000,170930.000000,5547633.000000,2073773.000000,128185.000000,,,,,,,,0.024300,,2418.000000,,,,4720.000000,,,1155.000000,,,,2139.000000,,,0.430700,0.361200,0.069400,,0.201900,0.367400,0.112200,0.756800,0.067700,0.018700,,,1860.000000,,,,3631.000000,,,0.169800,0.373800,1.044900,,1029.000000,,,96.000000,149.000000
2019,2018,28005,Saint-Zacharie,M,1639,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,135774065.000000,,2991293.000000,,1523620.000000,,2963145.000000,,1223373.000000,,300247.000000,,1529.000000,,31832.000000,,1274777.000000,,2809896.000000,,2048188.000000,,,2048188.000000,1121017.000000,22006464.000000,14368280.000000,1837586.000000,,,,,,,,0.020700,,1910.000000,,,,2396.000000,,,1053.000000,,,,1300.000000,,,0.514200,0.412900,0.101300,0.010700,0.430200,0.044900,0.620100,0.739600,0.007100,0.015100,,,1393.000000,,,,1748.000000,,,0.394400,0.652900,1.116000,,858.000000,,,103.000000,127.000000
2019,2018,28015,Sainte-Aurélie,M,906,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,98854509.600000,,1950912.000000,,1126813.000000,,1523260.000000,,756857.000000,,369956.000000,,11605.000000,,3291.000000,,193563.000000,,1638821.000000,,652530.000000,,,652530.000000,134760.000000,5557434.000000,1007367.000000,370139.000000,,,,,,,,0.016500,,1684.000000,,,,2341.000000,,,1208.000000,,,,1621.000000,,,0.739700,0.496900,0.242900,0.002200,0.127100,0.131000,0.243000,0.473100,0.059900,0.006600,,,675.000000,,,,939.000000,,,0.091200,0.181300,1.106900,,1212.000000,,,102.000000,101.000000
2019,2018,28020,Saint-Prosper,M,3667,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,249084143.550000,,8484155.000000,,3447946.000000,,4960138.000000,,2425743.000000,,1022203.000000,,39012.000000,,171878.000000,,773789.000000,,5119976.000000,,11977451.000000,,,11977451.000000,1476009.000000,43148680.000000,15988042.000000,1393141.000000,,0.000000,,,,,,0.020400,,2485.000000,,,,2694.000000,,,1721.000000,,,,1828.000000,,,0.695100,0.489000,0.206100,0.034700,0.156000,0.114200,0.280900,0.662300,0.126000,0.048100,,,5857.000000,,,,6351.000000,,,0.290000,0.370500,1.414700,,1545.000000,,,137.000000,147.000000
2019,2018,28025,Saint-Benjamin,M,880,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,86465751.500000,,2386588.000000,,1123375.000000,,1524319.000000,,935801.000000,,187574.000000,,6256.000000,,5853.000000,,279611.000000,,1655549.000000,,1085093.000000,,,1085093.000000,99123.000000,6328627.000000,1841745.000000,68007.000000,,,,,,,,0.019100,,1889.000000,,,,2863.000000,,,1323.000000,,,,1950.000000,,,0.737000,0.613900,0.123100,0.003800,0.183400,0.075800,0.044600,0.675200,0.042200,0.012500,,,1243.000000,,,,1884.000000,,,0.066800,0.291000,1.277300,,1329.000000,,,118.000000,117.000000
2019,2018,28030,Sainte-Rose-de-Watford,M,758,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,69983560.350000,,1275190.000000,,783867.000000,,1248563.000000,,613293.000000,,170574.000000,,37595.000000,,23974.000000,,247667.000000,,1248928.000000,,706820.000000,,,706820.000000,111249.000000,6330265.000000,642561.000000,352863.000000,,,,,,,,0.017300,,1766.000000,,,,2325.000000,,,1182.000000,,,,1505.000000,,,0.627800,0.491200,0.136600,0.019200,0.198400,0.154600,0.282600,0.653900,0.022500,0.010100,,,1030.000000,,,,1357.000000,,,0.104800,0.101500,1.105300,,1121.000000,,,102.000000,106.000000
2019,2018,28035,Saint-Louis-de-Gonzague,M,403,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,47017561.500000,,1106473.000000,,514324.000000,,1005300.000000,,442401.000000,,71923.000000,,509.000000,,351.000000,,414151.000000,,1113842.000000,,683739.000000,,,683739.000000,97376.000000,6887709.000000,2125822.000000,69904.000000,,,,,,,,0.023700,,2187.000000,,,,3662.000000,,,1041.000000,,,,1692.000000,,,0.511600,0.440100,0.071500,0.000300,0.412000,0.076100,0.069500,0.798400,0.013300,0.014500,,,1343.000000,,,,2249.000000,,,0.108000,0.308600,1.073400,,722.000000,,,99.000000,145.000000
2019,2018,28040,Saint-Cyprien,P,498,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,44854831.400000,,1904469.000000,,569222.000000,,991894.000000,,448563.000000,,120659.000000,,11980.000000,,6956.000000,,346748.000000,,1026676.000000,,380090.000000,,,380090.000000,66255.000000,5119569.000000,188262.000000,576260.000000,,0.000000,,,,,,0.022600,,1904.000000,,,,2615.000000,,,1110.000000,,,,1467.000000,,,0.573900,0.452200,0.121600,0.007000,0.349600,0.069500,0.581000,0.618200,0.186600,0.008500,,,713.000000,,,,980.000000,,,0.073400,0.036800,1.266700,,928.000000,,,117.000000,139.000000
2019,2018,28045,Sainte-Justine,M,1837,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,129229743.800000,,2222669.000000,,1646420.000000,,2191392.000000,,1249339.000000,,397081.000000,,14595.000000,,55858.000000,,322593.000000,,2268995.000000,,1310898.000000,,,1310898.000000,229604.000000,6943251.000000,1191612.000000,279271.000000,,,,,,,,0.017400,,2026.000000,,,,2217.000000,,,1509.000000,,,,1619.000000,,,0.751300,0.570100,0.181200,0.025500,0.147200,0.076000,0.127400,0.460600,0.007600,0.010100,,,1178.000000,,,,1289.000000,,,0.113000,0.171600,1.282300,,1286.000000,,,118.000000,107.000000
2019,2018,28053,Lac-Etchemin,M,3965,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,391054363.700000,,7009071.000000,,4734511.000000,,5991306.000000,,3531915.000000,,1202596.000000,,106185.000000,,284563.000000,,370740.000000,,6363973.000000,,3439130.000000,,,3439130.000000,741957.000000,23966083.000000,4255100.000000,922586.000000,,,,,,,,0.016000,,2361.000000,,,,2515.000000,,,1843.000000,,,,1903.000000,,,0.790200,0.589500,0.200700,0.047500,0.061900,0.100400,0.154000,0.488500,0.039800,0.008800,,,1298.000000,,,,1382.000000,,,0.134200,0.177500,1.216300,,1645.000000,,,117.000000,116.000000
2019,2018,28060,Saint-Luc-de-Bellechasse,M,459,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,59281546.000000,,1455647.000000,,703548.000000,,1408438.000000,,563657.000000,,139891.000000,,73226.000000,,38529.000000,,363903.000000,,1470294.000000,,266030.000000,,,266030.000000,142524.000000,4731531.000000,222100.000000,369526.000000,,,,,,,,0.023600,,1800.000000,,,,3011.000000,,,1005.000000,,,,1516.000000,,,0.499500,0.400200,0.099300,0.027400,0.258400,0.214700,0.262400,0.479400,0.035000,0.004500,,,343.000000,,,,573.000000,,,0.110900,0.046900,1.166400,,1010.000000,,,107.000000,145.000000
2019,2018,28065,Sainte-Sabine,P,373,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,38795568.000000,,1016056.000000,,460897.000000,,847879.000000,,342914.000000,,117983.000000,,469.000000,,1262.000000,,300771.000000,,1126412.000000,,995240.000000,,,995240.000000,631652.000000,16499329.000000,6843927.000000,726679.000000,,,,,,,,0.029000,,2396.000000,,,,3371.000000,,,1033.000000,,,,1380.000000,,,0.543600,0.404400,0.139200,0.001500,0.354700,0.100200,0.857100,0.813800,0.001500,0.025700,,,2118.000000,,,,2980.000000,,,0.508400,0.414800,1.170900,,939.000000,,,108.000000,178.000000
2019,2018,28070,Saint-Camille-de-Lellis,P,785,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,71999770.150000,,1770576.000000,,759169.000000,,1459116.000000,,513639.000000,,245530.000000,,14505.000000,,119731.000000,,394592.000000,,1543826.000000,,1815540.000000,,,1815540.000000,299625.000000,10527930.000000,3378178.000000,324500.000000,,,,,,,,0.021200,,1787.000000,,,,2628.000000,,,914.000000,,,,1304.000000,,,0.520300,0.352000,0.168300,0.082100,0.270400,0.127200,0.222400,0.726000,0.031500,0.025200,,,2121.000000,,,,3119.000000,,,0.215200,0.320900,1.064900,,780.000000,,,98.000000,130.000000
2019,2018,28075,Saint-Magloire,M,689,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,76466550.600000,,1573646.000000,,838757.000000,,1476333.000000,,666205.000000,,172552.000000,,5902.000000,,51100.000000,,350180.000000,,1448111.000000,,123881.000000,,,123881.000000,28660.000000,5221879.000000,585009.000000,693020.000000,,0.000000,,,,,,0.018900,,1479.000000,,,,2311.000000,,,924.000000,,,,1344.000000,,,0.568100,0.451300,0.116900,0.034600,0.237200,0.160100,0.469400,0.542800,0.026200,0.001600,,,127.000000,,,,199.000000,,,0.023000,0.112000,1.090900,,820.000000,,,100.000000,116.000000
2019,2018,29005,Saint-Théophile,M,728,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,105817763.800000,,1673546.000000,,891051.000000,,1601585.000000,,653839.000000,,237212.000000,,3695.000000,,105598.000000,,196091.000000,,1583090.000000,,381886.000000,,,381886.000000,163435.000000,6756734.000000,327578.000000,977397.000000,,,,,,,,0.014900,,1989.000000,,,,2866.000000,,,1166.000000,,,,1617.000000,,,0.556400,0.408200,0.148100,0.065900,0.122400,0.255300,0.610300,0.507600,0.022400,0.003600,,,481.000000,,,,693.000000,,,0.112700,0.048500,0.874600,,671.000000,,,80.000000,91.000000
2019,2018,29013,Saint-Gédéon-de-Beauce,M,2213,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,161097373.500000,,4156916.000000,,2350614.000000,,3181041.000000,,1929306.000000,,421308.000000,,15259.000000,,20674.000000,,579194.000000,,3130398.000000,,5764071.000000,,,5764071.000000,930997.000000,18037412.000000,6717031.000000,286365.000000,,,,,,,,0.019300,,2570.000000,,,,2970.000000,,,1970.000000,,,,2241.000000,,,0.738900,0.606500,0.132400,0.006500,0.182100,0.072500,0.090000,0.628300,0.069400,0.035800,,,4756.000000,,,,5495.000000,,,0.291200,0.372400,1.417000,,1446.000000,,,137.000000,139.000000
